record_type,business_id,name,full_address,city,state,stars,review_count,open,category
category,BYE4PlESuRjIX-eBfvl3YA,"Inspire Salon","5350 W Bell Rd Ste 106 Glendale, AZ 85308",Glendale,AZ,4.0,5,True,"Hair Salons"
category,BYE4PlESuRjIX-eBfvl3YA,"Inspire Salon","5350 W Bell Rd Ste 106 Glendale, AZ 85308",Glendale,AZ,4.0,5,True,"Beauty & Spas"
category,t3Uw9fxm0hwipnpNbqLd1Q,"Serena Hope Jones Realtors","Tempe, AZ 85284",Tempe,AZ,5.0,4,True,"Commercial Real Estate"
category,t3Uw9fxm0hwipnpNbqLd1Q,"Serena Hope Jones Realtors","Tempe, AZ 85284",Tempe,AZ,5.0,4,True,"Real Estate Agents"
category,t3Uw9fxm0hwipnpNbqLd1Q,"Serena Hope Jones Realtors","Tempe, AZ 85284",Tempe,AZ,5.0,4,True,"Real Estate Services"
category,t3Uw9fxm0hwipnpNbqLd1Q,"Serena Hope Jones Realtors","Tempe, AZ 85284",Tempe,AZ,5.0,4,True,"Home Services"
category,t3Uw9fxm0hwipnpNbqLd1Q,"Serena Hope Jones Realtors","Tempe, AZ 85284",Tempe,AZ,5.0,4,True,"Real Estate"
category,A0OVDjJYBGgGwcSS8y7PGA,"TLC House & Pet Sitting Service","Chandler, AZ 85246",Chandler,AZ,5.0,7,True,"Pet Services"
category,A0OVDjJYBGgGwcSS8y7PGA,"TLC House & Pet Sitting Service","Chandler, AZ 85246",Chandler,AZ,5.0,7,True,"Dog Walkers"
category,A0OVDjJYBGgGwcSS8y7PGA,"TLC House & Pet Sitting Service","Chandler, AZ 85246",Chandler,AZ,5.0,7,True,"Pet Boarding/Pet Sitting"
category,A0OVDjJYBGgGwcSS8y7PGA,"TLC House & Pet Sitting Service","Chandler, AZ 85246",Chandler,AZ,5.0,7,True,"Pets"
category,N7jFyn8PgetjOVeJG122vw,"Discount Tire","1936 E Baseline Rd Mesa, AZ 85204",Mesa,AZ,4.0,13,True,"Tires"
category,N7jFyn8PgetjOVeJG122vw,"Discount Tire","1936 E Baseline Rd Mesa, AZ 85204",Mesa,AZ,4.0,13,True,"Automotive"
category,N7jFyn8PgetjOVeJG122vw,"Discount Tire","1936 E Baseline Rd Mesa, AZ 85204",Mesa,AZ,4.0,13,True,"Wheel & Rim Repair"
category,N7jFyn8PgetjOVeJG122vw,"Discount Tire","1936 E Baseline Rd Mesa, AZ 85204",Mesa,AZ,4.0,13,True,"Auto Parts & Supplies"
category,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,4.0,4,True,"Active Life"
category,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,4.0,4,True,"Sporting Goods"
category,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,4.0,4,True,"Bikes"
category,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,4.0,4,True,"Shopping"
category,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,4.0,4,True,"Bike Rentals"
category,KRJ2oBNtBnf-b-Z3xZ0-xw,"Jilly's American Grill","7301 E Butherus Dr Scottsdale, AZ 85260",Scottsdale,AZ,3.5,3,False,"American (Traditional)"
category,KRJ2oBNtBnf-b-Z3xZ0-xw,"Jilly's American Grill","7301 E Butherus Dr Scottsdale, AZ 85260",Scottsdale,AZ,3.5,3,False,"Restaurants"
category,69LC5sFIgNxnCFKReWc_aA,"Minute Man Cleaners","840 W University Dr Ste 9 Mesa, AZ 85201",Mesa,AZ,5.0,4,True,"Local Services"
category,69LC5sFIgNxnCFKReWc_aA,"Minute Man Cleaners","840 W University Dr Ste 9 Mesa, AZ 85201",Mesa,AZ,5.0,4,True,"Dry Cleaning & Laundry"
category,9w1FCHEGc2CWBl0nzX-SUg,"Chick-fil-A","1401 W Green St Urbana, IL 61801",Urbana,IL,3.5,3,False,"Fast Food"
category,9w1FCHEGc2CWBl0nzX-SUg,"Chick-fil-A","1401 W Green St Urbana, IL 61801",Urbana,IL,3.5,3,False,"Restaurants"
category,mrkySnXq8JXeSemVXV1GSg,"Hertz Rent A Car","Las Vegas McCarran International Airport 7135 Gilespie Street Southeast Las Vegas, NV 89119",Las Vegas,NV,2.0,127,True,"Hotels & Travel"
category,mrkySnXq8JXeSemVXV1GSg,"Hertz Rent A Car","Las Vegas McCarran International Airport 7135 Gilespie Street Southeast Las Vegas, NV 89119",Las Vegas,NV,2.0,127,True,"Car Rental"
category,P8ZD83wvyztYPHpW27xj6w,"Vintage Charlotte Summer Market","1000 Nc Music Factory Blvd Third Ward Charlotte, NC 28206",Charlotte,NC,4.5,6,True,"Shopping"
category,P8ZD83wvyztYPHpW27xj6w,"Vintage Charlotte Summer Market","1000 Nc Music Factory Blvd Third Ward Charlotte, NC 28206",Charlotte,NC,4.5,6,True,"Pop-up Shops"
category,CSSzipUBHYzxX74-qcPrTw,"Chris' Deli","3619 E Independence Blvd Eastland Charlotte, NC 28205",Charlotte,NC,4.5,29,True,"Delis"
category,CSSzipUBHYzxX74-qcPrTw,"Chris' Deli","3619 E Independence Blvd Eastland Charlotte, NC 28205",Charlotte,NC,4.5,29,True,"Sandwiches"
category,CSSzipUBHYzxX74-qcPrTw,"Chris' Deli","3619 E Independence Blvd Eastland Charlotte, NC 28205",Charlotte,NC,4.5,29,True,"Restaurants"
category,RBzDabMqb7Y6UljipSzQcA,"Blue Elephant Cafe","150 Gamma Dr Pittsburgh, PA 15238",Pittsburgh,PA,4.5,11,True,"Cafes"
category,RBzDabMqb7Y6UljipSzQcA,"Blue Elephant Cafe","150 Gamma Dr Pittsburgh, PA 15238",Pittsburgh,PA,4.5,11,True,"Restaurants"
category,EYF0ARyWxZHM1PP7r4Jouw,"St. Rose Parkway Trail","St Rose Pkwy Southeast Henderson, NV 89052",Henderson,NV,4.5,8,True,"Active Life"
category,EYF0ARyWxZHM1PP7r4Jouw,"St. Rose Parkway Trail","St Rose Pkwy Southeast Henderson, NV 89052",Henderson,NV,4.5,8,True,"Hiking"
category,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,4.0,36,True,"Asian Fusion"
category,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,4.0,36,True,"Sushi Bars"
category,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,4.0,36,True,"Chinese"
category,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,4.0,36,True,"Restaurants"
category,EhDKCRKvMPkPg9dXWgCzSg,"Verona","127 N Tryon St Ste 270 Fourth Ward Charlotte, NC 28202",Charlotte,NC,4.5,6,False,"Restaurants"
category,EhDKCRKvMPkPg9dXWgCzSg,"Verona","127 N Tryon St Ste 270 Fourth Ward Charlotte, NC 28202",Charlotte,NC,4.5,6,False,"Italian"
category,RiZVCyFegX3FBy49DCgQ9w,"Scottsdale Dental Care","7600 E Camelback Rd Ste 10 Scottsdale, AZ 85251",Scottsdale,AZ,5.0,3,True,"Health & Medical"
category,RiZVCyFegX3FBy49DCgQ9w,"Scottsdale Dental Care","7600 E Camelback Rd Ste 10 Scottsdale, AZ 85251",Scottsdale,AZ,5.0,3,True,"Dentists"
category,RiZVCyFegX3FBy49DCgQ9w,"Scottsdale Dental Care","7600 E Camelback Rd Ste 10 Scottsdale, AZ 85251",Scottsdale,AZ,5.0,3,True,"General Dentistry"
category,RiZVCyFegX3FBy49DCgQ9w,"Scottsdale Dental Care","7600 E Camelback Rd Ste 10 Scottsdale, AZ 85251",Scottsdale,AZ,5.0,3,True,"Cosmetic Dentists"
category,2jG1Bpa3mvKnBEBwWNh6Rg,"Sweet Salvage","4648 N 7th Ave Phoenix, AZ 85013",Phoenix,AZ,4.0,23,True,"Used, Vintage & Consignment"
category,2jG1Bpa3mvKnBEBwWNh6Rg,"Sweet Salvage","4648 N 7th Ave Phoenix, AZ 85013",Phoenix,AZ,4.0,23,True,"Fashion"
category,2jG1Bpa3mvKnBEBwWNh6Rg,"Sweet Salvage","4648 N 7th Ave Phoenix, AZ 85013",Phoenix,AZ,4.0,23,True,"Shopping"
category,2jG1Bpa3mvKnBEBwWNh6Rg,"Sweet Salvage","4648 N 7th Ave Phoenix, AZ 85013",Phoenix,AZ,4.0,23,True,"Antiques"
category,h8PP409B0obfa9o_Bt2v5A,"Cobbler's Den Fine Shoe and Luggage Repair","12871 N Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,4.0,4,True,"Local Services"
category,h8PP409B0obfa9o_Bt2v5A,"Cobbler's Den Fine Shoe and Luggage Repair","12871 N Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,4.0,4,True,"Shopping"
category,h8PP409B0obfa9o_Bt2v5A,"Cobbler's Den Fine Shoe and Luggage Repair","12871 N Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,4.0,4,True,"Shoe Repair"
category,h8PP409B0obfa9o_Bt2v5A,"Cobbler's Den Fine Shoe and Luggage Repair","12871 N Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,4.0,4,True,"Luggage"
category,doQQQzQis8Me3jGeAhfd5w,"Subway","2771 E Carson St South Side Pittsburgh, PA 15203",Pittsburgh,PA,4.0,6,True,"Fast Food"
category,doQQQzQis8Me3jGeAhfd5w,"Subway","2771 E Carson St South Side Pittsburgh, PA 15203",Pittsburgh,PA,4.0,6,True,"Sandwiches"
category,doQQQzQis8Me3jGeAhfd5w,"Subway","2771 E Carson St South Side Pittsburgh, PA 15203",Pittsburgh,PA,4.0,6,True,"Restaurants"
category,6b0HjdqjaxwWbIhWBmSBzQ,"Clarion Hotel","401 Holiday Dr The Hill District Pittsburgh, PA 15220",Pittsburgh,PA,1.5,7,True,"Hotels & Travel"
category,6b0HjdqjaxwWbIhWBmSBzQ,"Clarion Hotel","401 Holiday Dr The Hill District Pittsburgh, PA 15220",Pittsburgh,PA,1.5,7,True,"Event Planning & Services"
category,6b0HjdqjaxwWbIhWBmSBzQ,"Clarion Hotel","401 Holiday Dr The Hill District Pittsburgh, PA 15220",Pittsburgh,PA,1.5,7,True,"Hotels"
category,T4_LFnGNke1yk3k2MJjiqA,"Salonika Imports","3509 Smallman St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,4.5,4,True,"Food"
category,T4_LFnGNke1yk3k2MJjiqA,"Salonika Imports","3509 Smallman St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,4.5,4,True,"Grocery"
category,T4_LFnGNke1yk3k2MJjiqA,"Salonika Imports","3509 Smallman St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,4.5,4,True,"Mediterranean"
category,T4_LFnGNke1yk3k2MJjiqA,"Salonika Imports","3509 Smallman St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,4.5,4,True,"Restaurants"
category,EqL7zs52S5RNS3h2ZYkj9Q,"Ideal Energy LLC","841 W Fairmont Dr Ste 6 Tempe, AZ 85282",Tempe,AZ,5.0,17,True,"Home Services"
category,EqL7zs52S5RNS3h2ZYkj9Q,"Ideal Energy LLC","841 W Fairmont Dr Ste 6 Tempe, AZ 85282",Tempe,AZ,5.0,17,True,"Heating & Air Conditioning/HVAC"
category,jvy45lhDkQe2MSOfko63DQ,"Glam Live Creative Studio","115 6th St Ste 128 Scottsdale, AZ 85258",Scottsdale,AZ,5.0,4,True,"Hair Salons"
category,jvy45lhDkQe2MSOfko63DQ,"Glam Live Creative Studio","115 6th St Ste 128 Scottsdale, AZ 85258",Scottsdale,AZ,5.0,4,True,"Hair Extensions"
category,jvy45lhDkQe2MSOfko63DQ,"Glam Live Creative Studio","115 6th St Ste 128 Scottsdale, AZ 85258",Scottsdale,AZ,5.0,4,True,"Makeup Artists"
category,jvy45lhDkQe2MSOfko63DQ,"Glam Live Creative Studio","115 6th St Ste 128 Scottsdale, AZ 85258",Scottsdale,AZ,5.0,4,True,"Beauty & Spas"
category,hLHMqnIXSVWzDbP-3-RK-Q,"Bread Basket","2820 E University Dr Ste 110 Mesa, AZ 85213",Mesa,AZ,3.5,11,False,"Bakeries"
category,hLHMqnIXSVWzDbP-3-RK-Q,"Bread Basket","2820 E University Dr Ste 110 Mesa, AZ 85213",Mesa,AZ,3.5,11,False,"Food"
category,Yd4kgmvRHzPIh_gTnheMeg,"Tropical Smoothie Cafe","7000 East Mayo Blvd Unit 1020 Phoenix, AZ 85374",Phoenix,AZ,3.5,6,True,"Food"
category,Yd4kgmvRHzPIh_gTnheMeg,"Tropical Smoothie Cafe","7000 East Mayo Blvd Unit 1020 Phoenix, AZ 85374",Phoenix,AZ,3.5,6,True,"Juice Bars & Smoothies"
category,pZlPVl6Bjca6aHaT_IpkFQ,"Lashes By Ash","1350 Kelso Dunes Ave Henderson, NV 89014",Henderson,NV,5.0,9,True,"Eyelash Service"
category,pZlPVl6Bjca6aHaT_IpkFQ,"Lashes By Ash","1350 Kelso Dunes Ave Henderson, NV 89014",Henderson,NV,5.0,9,True,"Beauty & Spas"
category,W4eKE-fT24h_8b7apHh12g,"Chen's Chinese Restaurant","530 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,2.5,25,True,"Chinese"
category,W4eKE-fT24h_8b7apHh12g,"Chen's Chinese Restaurant","530 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,2.5,25,True,"Restaurants"
category,JuHVTDIfhkGEKEokEMQ50w,"Craig Weinstein, MD","3487 S Mercy Rd Gilbert, AZ 85297",Gilbert,AZ,2.0,4,True,"Sports Medicine"
category,JuHVTDIfhkGEKEokEMQ50w,"Craig Weinstein, MD","3487 S Mercy Rd Gilbert, AZ 85297",Gilbert,AZ,2.0,4,True,"Doctors"
category,JuHVTDIfhkGEKEokEMQ50w,"Craig Weinstein, MD","3487 S Mercy Rd Gilbert, AZ 85297",Gilbert,AZ,2.0,4,True,"Orthopedists"
category,JuHVTDIfhkGEKEokEMQ50w,"Craig Weinstein, MD","3487 S Mercy Rd Gilbert, AZ 85297",Gilbert,AZ,2.0,4,True,"Health & Medical"
category,KjW4wuwP9Sqp6Bv-k4wicQ,"Casa Grande Ruins National Monument","1100 W Ruins Dr Coolidge, AZ 85228",Coolidge,AZ,3.5,28,True,"Landmarks & Historical Buildings"
category,KjW4wuwP9Sqp6Bv-k4wicQ,"Casa Grande Ruins National Monument","1100 W Ruins Dr Coolidge, AZ 85228",Coolidge,AZ,3.5,28,True,"Public Services & Government"
category,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,2.5,84,True,"Hotels & Travel"
category,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,2.5,84,True,"Taxis"
category,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,2.5,84,True,"Airport Shuttles"
category,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,2.5,84,True,"Limos"
category,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,2.5,84,True,"Transportation"
category,ZwguYsK83tel85bPkuURQQ,"Restaurant Delphi","Grötzinger Str. 21 76227 Karlsruhe",Karlsruhe,BW,4.5,7,True,"Greek"
category,ZwguYsK83tel85bPkuURQQ,"Restaurant Delphi","Grötzinger Str. 21 76227 Karlsruhe",Karlsruhe,BW,4.5,7,True,"Restaurants"
category,o6ziGtiClBgaVJUCWPPu0Q,"Fantastic Sams Hair Salons","1020 E. Ray Road, Ste 2 Chandler, AZ 85226",Chandler,AZ,3.5,3,True,"Hair Salons"
category,o6ziGtiClBgaVJUCWPPu0Q,"Fantastic Sams Hair Salons","1020 E. Ray Road, Ste 2 Chandler, AZ 85226",Chandler,AZ,3.5,3,True,"Beauty & Spas"
category,44LXMxCJo1tqmCpVq_cwbQ,"Benjarong Authentic Thai Cuisine","7425 S Durango Dr Ste 101 Southwest Las Vegas, NV 89113",Las Vegas,NV,3.5,99,True,"Thai"
category,44LXMxCJo1tqmCpVq_cwbQ,"Benjarong Authentic Thai Cuisine","7425 S Durango Dr Ste 101 Southwest Las Vegas, NV 89113",Las Vegas,NV,3.5,99,True,"Restaurants"
category,VJoA1dWb84FmthVbY6PL0Q,"Chile Verde","3036 Weddington Rd Matthews, NC 28105",Matthews,NC,3.5,11,False,"Mexican"
category,VJoA1dWb84FmthVbY6PL0Q,"Chile Verde","3036 Weddington Rd Matthews, NC 28105",Matthews,NC,3.5,11,False,"Restaurants"
category,mVHvmp6j7SoldZWXIsk0gg,"Dunkin' Donuts","171 N Gibson Rd Ste 100 Henderson, NV 89014",Henderson,NV,3.5,37,True,"Food"
category,mVHvmp6j7SoldZWXIsk0gg,"Dunkin' Donuts","171 N Gibson Rd Ste 100 Henderson, NV 89014",Henderson,NV,3.5,37,True,"Donuts"
category,mVHvmp6j7SoldZWXIsk0gg,"Dunkin' Donuts","171 N Gibson Rd Ste 100 Henderson, NV 89014",Henderson,NV,3.5,37,True,"Coffee & Tea"
category,bxlI2VDy2MnAaPwn25YKcA,"Madison Gas & Electric","133 S Blair St Williamson - Marquette Madison, WI 53703",Madison,WI,4.5,3,True,"Local Services"
category,bxlI2VDy2MnAaPwn25YKcA,"Madison Gas & Electric","133 S Blair St Williamson - Marquette Madison, WI 53703",Madison,WI,4.5,3,True,"Home Services"
category,bxlI2VDy2MnAaPwn25YKcA,"Madison Gas & Electric","133 S Blair St Williamson - Marquette Madison, WI 53703",Madison,WI,4.5,3,True,"Appliances & Repair"
category,bxlI2VDy2MnAaPwn25YKcA,"Madison Gas & Electric","133 S Blair St Williamson - Marquette Madison, WI 53703",Madison,WI,4.5,3,True,"Utilities"
category,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,4.0,4,True,"Plumbing"
category,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,4.0,4,True,"Landscaping"
category,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,4.0,4,True,"Irrigation"
category,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,4.0,4,True,"Home Services"
category,cE7UZqYygEL9kjZm0kbDpQ,"Hue Salon and Spa","4245 S Grand Canyon Dr Spring Valley Las Vegas, NV 89147",Las Vegas,NV,5.0,5,True,"Hair Salons"
category,cE7UZqYygEL9kjZm0kbDpQ,"Hue Salon and Spa","4245 S Grand Canyon Dr Spring Valley Las Vegas, NV 89147",Las Vegas,NV,5.0,5,True,"Day Spas"
category,cE7UZqYygEL9kjZm0kbDpQ,"Hue Salon and Spa","4245 S Grand Canyon Dr Spring Valley Las Vegas, NV 89147",Las Vegas,NV,5.0,5,True,"Hair Stylists"
category,cE7UZqYygEL9kjZm0kbDpQ,"Hue Salon and Spa","4245 S Grand Canyon Dr Spring Valley Las Vegas, NV 89147",Las Vegas,NV,5.0,5,True,"Beauty & Spas"
category,9agQPvRLcATuKnWrNXvrJQ,"Residence Inn Phoenix","8242 N Black Canyon Hwy Phoenix, AZ 85051",Phoenix,AZ,3.0,26,True,"Hotels & Travel"
category,9agQPvRLcATuKnWrNXvrJQ,"Residence Inn Phoenix","8242 N Black Canyon Hwy Phoenix, AZ 85051",Phoenix,AZ,3.0,26,True,"Event Planning & Services"
category,9agQPvRLcATuKnWrNXvrJQ,"Residence Inn Phoenix","8242 N Black Canyon Hwy Phoenix, AZ 85051",Phoenix,AZ,3.0,26,True,"Hotels"
category,9z2Gk5AGIHtCwGl7JJOVZA,"Full House Pizza","6045 W Chandler Blvd Chandler, AZ 85226",Chandler,AZ,4.0,26,True,"Italian"
category,9z2Gk5AGIHtCwGl7JJOVZA,"Full House Pizza","6045 W Chandler Blvd Chandler, AZ 85226",Chandler,AZ,4.0,26,True,"Pizza"
category,9z2Gk5AGIHtCwGl7JJOVZA,"Full House Pizza","6045 W Chandler Blvd Chandler, AZ 85226",Chandler,AZ,4.0,26,True,"Restaurants"
category,Kx2sUafGuYhYGMufKElkJQ,"Solar Screens & More","3725 W Teco Ave Ste 3 Las Vegas, NV 89118",Las Vegas,NV,5.0,3,True,"Home Services"
category,BPmeW2bZBY4aQbu_E4Co8w,"Indaba Restaurant","3 Lochrin Terrace Tollcross Edinburgh EH3 9QJ",Edinburgh,EDH,4.5,25,True,"Tapas/Small Plates"
category,BPmeW2bZBY4aQbu_E4Co8w,"Indaba Restaurant","3 Lochrin Terrace Tollcross Edinburgh EH3 9QJ",Edinburgh,EDH,4.5,25,True,"Spanish"
category,BPmeW2bZBY4aQbu_E4Co8w,"Indaba Restaurant","3 Lochrin Terrace Tollcross Edinburgh EH3 9QJ",Edinburgh,EDH,4.5,25,True,"African"
category,BPmeW2bZBY4aQbu_E4Co8w,"Indaba Restaurant","3 Lochrin Terrace Tollcross Edinburgh EH3 9QJ",Edinburgh,EDH,4.5,25,True,"Restaurants"
category,c-kXH01Sj8hHtIkZhxVXVA,"Anytime Fitness","6125 South Fort Apache Road Suite 212 Spring Valley Las Vegas, NV 89148",Las Vegas,NV,4.0,8,True,"Active Life"
category,c-kXH01Sj8hHtIkZhxVXVA,"Anytime Fitness","6125 South Fort Apache Road Suite 212 Spring Valley Las Vegas, NV 89148",Las Vegas,NV,4.0,8,True,"Gyms"
category,c-kXH01Sj8hHtIkZhxVXVA,"Anytime Fitness","6125 South Fort Apache Road Suite 212 Spring Valley Las Vegas, NV 89148",Las Vegas,NV,4.0,8,True,"Trainers"
category,c-kXH01Sj8hHtIkZhxVXVA,"Anytime Fitness","6125 South Fort Apache Road Suite 212 Spring Valley Las Vegas, NV 89148",Las Vegas,NV,4.0,8,True,"Fitness & Instruction"
category,HQFscafV3wi5z4yOKdUGRg,"5th Avenue Cafe","501 W Thomas Rd Phoenix, AZ 85013",Phoenix,AZ,4.0,115,True,"Breakfast & Brunch"
category,HQFscafV3wi5z4yOKdUGRg,"5th Avenue Cafe","501 W Thomas Rd Phoenix, AZ 85013",Phoenix,AZ,4.0,115,True,"American (Traditional)"
category,HQFscafV3wi5z4yOKdUGRg,"5th Avenue Cafe","501 W Thomas Rd Phoenix, AZ 85013",Phoenix,AZ,4.0,115,True,"Restaurants"
category,TQhP4vCMjvX527YMxPfuUA,"My Big Fat Greek Restaurant","10625 N Tatum Blvd Phoenix, AZ 85028",Phoenix,AZ,3.0,104,True,"Greek"
category,TQhP4vCMjvX527YMxPfuUA,"My Big Fat Greek Restaurant","10625 N Tatum Blvd Phoenix, AZ 85028",Phoenix,AZ,3.0,104,True,"Mediterranean"
category,TQhP4vCMjvX527YMxPfuUA,"My Big Fat Greek Restaurant","10625 N Tatum Blvd Phoenix, AZ 85028",Phoenix,AZ,3.0,104,True,"Restaurants"
category,Gy7ERh2GhmAYMZMO48ztBg,"La Hacienda","7575 East Princess Drive Scottsdale, AZ 85255",Scottsdale,AZ,4.0,105,True,"Mexican"
category,Gy7ERh2GhmAYMZMO48ztBg,"La Hacienda","7575 East Princess Drive Scottsdale, AZ 85255",Scottsdale,AZ,4.0,105,True,"Restaurants"
category,FejDpgFn2opfgdO1MBeINA,"Le Paradis du Poulet","3224 Boulevard Rosemont Montréal, QC H1Y 1M8",Montréal,QC,4.0,9,True,"Portuguese"
category,FejDpgFn2opfgdO1MBeINA,"Le Paradis du Poulet","3224 Boulevard Rosemont Montréal, QC H1Y 1M8",Montréal,QC,4.0,9,True,"Restaurants"
category,ua-75P4WqOQWFlnm7PDmJg,"Fry's & Fry's Marketplace","542 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,3.5,4,True,"Shopping"
category,ua-75P4WqOQWFlnm7PDmJg,"Fry's & Fry's Marketplace","542 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,3.5,4,True,"Drugstores"
category,30mZ_4EnXX4xVRFkAwcHjA,"Sushi Kee","6825 E Main St Mesa, AZ 85207",Mesa,AZ,4.0,61,True,"Sushi Bars"
category,30mZ_4EnXX4xVRFkAwcHjA,"Sushi Kee","6825 E Main St Mesa, AZ 85207",Mesa,AZ,4.0,61,True,"Restaurants"
category,Hz_kiIW1TC_fScGN5h0wMw,"Bela Rosa Apartments","3825 W Anthem Way Sun City Anthem, AZ 85086",Sun City Anthem,AZ,3.0,5,True,"Home Services"
category,Hz_kiIW1TC_fScGN5h0wMw,"Bela Rosa Apartments","3825 W Anthem Way Sun City Anthem, AZ 85086",Sun City Anthem,AZ,3.0,5,True,"Real Estate"
category,Hz_kiIW1TC_fScGN5h0wMw,"Bela Rosa Apartments","3825 W Anthem Way Sun City Anthem, AZ 85086",Sun City Anthem,AZ,3.0,5,True,"Apartments"
category,4OxtHxbRSSMpDICHKhD84w,"Coral Point Apartments","2343 West Main Street Mesa, AZ 85201",Mesa,AZ,2.5,4,True,"University Housing"
category,4OxtHxbRSSMpDICHKhD84w,"Coral Point Apartments","2343 West Main Street Mesa, AZ 85201",Mesa,AZ,2.5,4,True,"Home Services"
category,4OxtHxbRSSMpDICHKhD84w,"Coral Point Apartments","2343 West Main Street Mesa, AZ 85201",Mesa,AZ,2.5,4,True,"Real Estate"
category,4OxtHxbRSSMpDICHKhD84w,"Coral Point Apartments","2343 West Main Street Mesa, AZ 85201",Mesa,AZ,2.5,4,True,"Apartments"
category,Vm256P3nWpc8lHF32wjTtQ,"Akita Sushi","9011 E Via Linda Scottsdale, AZ 85258",Scottsdale,AZ,4.0,87,True,"Sushi Bars"
category,Vm256P3nWpc8lHF32wjTtQ,"Akita Sushi","9011 E Via Linda Scottsdale, AZ 85258",Scottsdale,AZ,4.0,87,True,"Restaurants"
category,rx66e_mvQG1O17HciXVK5w,"Mr Hot Potato","12 Wolseley Place Edinburgh EH8 7AD",Edinburgh,EDH,4.0,10,True,"Fast Food"
category,rx66e_mvQG1O17HciXVK5w,"Mr Hot Potato","12 Wolseley Place Edinburgh EH8 7AD",Edinburgh,EDH,4.0,10,True,"British"
category,rx66e_mvQG1O17HciXVK5w,"Mr Hot Potato","12 Wolseley Place Edinburgh EH8 7AD",Edinburgh,EDH,4.0,10,True,"Restaurants"
category,6Vnw9rDtTfWnEKNYigBnZw,"Salud Beer Shop","3306-B N Davidson St NoDa Charlotte, NC 28205",Charlotte,NC,5.0,50,True,"Food"
category,6Vnw9rDtTfWnEKNYigBnZw,"Salud Beer Shop","3306-B N Davidson St NoDa Charlotte, NC 28205",Charlotte,NC,5.0,50,True,"Beer, Wine & Spirits"
