record_type,user_id,name,review_count,average_stars,registered_on,fans_count,elite_years_count
user,iEnvH0oOuFm_UuKWSRigrA,"Luke",4,3.25,2010-08,0,0
user,OKEuRD4BQyYx_DLykQD3Wg,"Rodney",1,4.0,2011-04,0,0
user,4LecHzY-affFZNl-Ga7wWA,"Ben",1,1.0,2013-01,0,0
user,Wt5H7DZRf1iaCaAAqG_yyA,"Katie",3,3.0,2012-02,0,0
user,nIY2z7FJZ6Py99nz5JzAwg,"Tara",1,1.0,2012-11,0,0
user,rDPchcaTeZz39hcy03kmbg,"Maria",2,1.5,2014-07,0,0
user,MpvlYW1LAeBkQYcZCUluZw,"Clint",1,5.0,2013-03,0,0
user,bxciP2Aw-DZr9fVkMJtgOA,"Natasha",289,4.17,2009-04,41,6
user,lCoP9hvOnyhtdmbRB81Qfg,"Doug",2,3.0,2011-12,0,0
user,CZtsLUwyDEb91RAXKuy9pA,"Cabri",12,3.5,2012-08,0,0
user,v5f8BDAODUJtBw8gOIQ-0w,"Lois",8,3.75,2012-02,0,0
user,q4JkqLmVTwJPZnk5sAt5iQ,"jennifer",1,1.0,2010-09,0,0
user,Prz2WtzGuO33akBfO-S9zw,"Wendy",4,4.75,2011-10,0,0
user,cTQOEKBVSqrsyVl2Ssyolg,"Josh",26,4.0,2008-02,1,0
user,M0lyA1jF0zrXZr5TXlioTQ,"Gilbert",3,3.0,2012-05,0,0
user,BkIeT8MKmUbCFcDkiRb6FQ,"Helena",1,5.0,2014-06,0,0
user,-EQa6nFSvNzgUxgEc3BU-A,"Stephanie",2,5.0,2014-09,0,0
user,vOCr2jEa0wGhyU5qgX6GTQ,"Josh",171,4.13,2011-06,11,1
user,HJmJu-WFzKqkeCZpzWc8Hw,"Julia",11,2.82,2010-08,0,0
user,mGHtYJOXCVOOJZOrgPMAug,"Gary",5,2.25,2011-03,0,0
user,u36NU0oQPdl26Ufzq2uXOQ,"David",10,3.5,2013-04,0,0
user,bIxsmKqTpfIHnALAFJgQgA,"Sheyla",18,3.28,2012-11,0,0
user,SBknT1DTbM-thiEPfI-D6A,"David",29,4.16,2008-06,1,0
user,OGYfR7cLIahS18TrR_jibQ,"Melissa",4,4.0,2013-07,0,0
user,PN2pQqDj85b33pw9PJgIKg,"Anna",48,3.76,2013-01,0,0
user,hDhVAF3AFdZXZkwaG3jVeQ,"Gina",4,3.67,2011-10,0,0
user,gPurE8vZAavHsNHuAKL_GQ,"Maksim",1,5.0,2012-08,0,0
user,diSf3SFZQ6s7N-CX8vQWCw,"Alex",4,4.5,2014-04,0,0
user,uHKw-d_Uc4SqTrgRVFz0Nw,"Patricia",33,4.08,2011-09,1,0
user,PdhP-cSiWkdEloxngtvFWA,"Marissa",4,3.75,2011-02,1,0
user,60mL_F3uoeftMBT_4q-vQg,"Mary",5,3.0,2014-06,0,0
user,9GHICjZKbS1ltXMOhdcrnw,"Chris",3,3.33,2011-07,0,0
user,50q6na1ISBWqOA9MQ1XXFg,"Lena",13,3.38,2007-07,1,0
user,9Pi71VDuRQ0ZoIX0xvJdZw,"Jacob",9,4.33,2010-08,0,0
user,17qCYX8y0iuLrj1DAEQ6pQ,"Julia",4,5.0,2012-01,0,0
user,LpN0eTDNxxXAMmfXT_ub6A,"Carlos",9,3.12,2013-05,1,0
user,y_YCP942Hj7kVC5DddJ2EA,"C.",10,2.83,2012-10,0,0
user,RgxRBoTFdSV58Zsuzm6NnQ,"Mark",2,5.0,2012-11,0,0
user,OCJSoKnKn1v9pOcDz2utbQ,"Drew",2,4.0,2007-07,1,0
user,6R-AWqG2boAqKJB4UAUjDw,"Lori",1,4.0,2013-12,0,0
user,hLdesxVFv0fE3k0iQmlCbg,"Kristin",18,3.78,2014-01,2,0
user,t1lj4whwVCk0lYnexjVhhg,"Laura",46,4.26,2011-03,1,0
user,WzEUt7xCHqTUZ7kyUbplsA,"Mork",12,4.67,2014-09,0,0
user,Du9GdfZuMfgjuabKTKe6mQ,"Tanya",57,3.61,2012-01,1,0
user,vzf7Fi2yJ1ByVHMKa0XgiA,"Shayla",1,1.0,2013-05,0,0
user,qplBU_IaFpBJzTHIOJu7uw,"Julia",1,5.0,2014-07,0,0
user,4eDg3g0P-cox4U1X7EDL6A,"Franklin",74,3.93,2010-02,0,0
user,MlLg7IH63GLMQ3si5nbB7Q,"Brendan",19,4.47,2010-10,0,0
user,BaXgT8NGTnWjNUUnOdpRWA,"Niema",300,3.24,2008-04,24,5
user,2PQ6z2ilhSn6Y3lzXKsLLg,"Page",4,3.0,2012-08,0,0
user,SvbzT6TmjOOs6H4oGsdXuQ,"Carl",9,4.22,2010-06,0,0
user,yTBVEdVDI4q1uFaeAKeJBw,"Luis",1,3.0,2014-02,0,0
user,OWaEKEO_NeNTumsrLRGrwg,"Charmaine",1,1.0,2009-08,0,0
user,NaDTMAAnVL1Tnr7BRfsSGQ,"Laszlo",1,2.0,2014-06,0,0
user,fjyZoK2MDxJy_tg4kqo2eg,"Colleen",276,3.93,2007-09,7,7
user,E4TyZ0-1DZwyCKqmh-K2Jw,"Carina",6,2.67,2011-12,0,0
user,TCrKtDX_WuXUZJijV4dZwA,"Carey",28,3.54,2012-02,1,0
user,o1dNeAvM-EonbpPmW6Pjeg,"Lindy",2,3.0,2013-02,0,0
user,iXFQYJNDWn02wqao6vx9zQ,"Justin",50,4.14,2012-06,1,0
user,msBIBK8k0sFfaVCBA7gxFg,"Larissa",3,5.0,2012-01,0,0
user,B4NGvADQZ-Rut6NLMs8RYA,"John",2,5.0,2010-01,1,0
user,hV94xH0forJautAKcWD12A,"Elizabeth",22,4.27,2009-12,0,0
user,jh2Wr3MfxUG0dg8wVDW90Q,"Mel",2,3.0,2011-09,0,0
user,IPqZrTOIArwyhgViJ9m6gg,"Helene",45,4.64,2011-07,1,0
user,jU7Wy05xOdkuHEil3ngkTw,"Kristy",45,2.93,2009-04,3,0
user,VoOUCAFq_to27FXvLzobbg,"Vivian",14,3.79,2014-06,0,0
user,GoA5MdJs7fpLLCbSv5Ja3w,"Christian",62,3.68,2014-05,0,0
user,fk7OOqzMwcswnVP5Eg7TCg,"matt",3,1.5,2011-07,0,0
user,mXcpf85U_Nq93bZ5HX1tvw,"Jay",3,3.0,2011-08,0,0
user,alhCCuJOCnyKD2pWBEtLsQ,"Rex",4,4.5,2014-06,0,0
user,V_-XHeMj1DSysA_BGcBV0A,"Alexandria",20,3.35,2012-04,2,0
user,ngp4BVatxqEkfbgx2Rabng,"Kimberly",1,5.0,2014-08,0,0
user,uHqRFa5ZaFvpOdbHstyxWw,"Bernard",14,4.0,2013-09,1,0
user,1FO2vM4LwY_P9RpvKviNsw,"Paulette",32,3.59,2009-02,0,0
user,hD6yMkQvLf3Uy-Z6ML-jVw,"Siri",1,5.0,2014-06,0,0
user,5C_K5wHtJnG9Eu0DRFR1Kg,"David",6,4.33,2014-12,1,0
user,_ACKSexIBN1BrZ9ePWv76w,"Heather",4,2.67,2014-09,0,0
user,uzEwKP_Hej2I92ri2PbHQQ,"Jonathan",3,3.67,2011-09,0,0
user,Y4oqf0i4lpaT2LoTrH_TbA,"Patty",35,4.06,2012-03,0,0
user,qh1c9DMCTwGr1CE5iQYHKA,"Keith",22,3.45,2011-10,0,0
user,Te06U9QT1n113G8CjNPSyA,"richard",1,5.0,2011-02,0,0
user,EU0vcyF0dnfn5vjNBQXbLw,"Bruce",6,4.67,2010-08,0,0
user,GBS90fbErZP7-3HdMaE4oQ,"Jonathan",10,3.3,2011-11,2,0
user,CBnN_f138v0RoJ8FnYevdA,"Puakina",1,5.0,2010-12,0,0
user,zHoI7uSLS9UqW46IZrLp2A,"Nickki",6,3.33,2009-04,0,0
user,AXKlKH1kaSuoWU3KrqIoNw,"Bri",1,5.0,2013-08,0,0
user,PkBTovsndTb7l8qfrB3MaQ,"Jamie",2,5.0,2010-03,0,0
user,AkUIAxLN4gkMeI3oWB0UTg,"Felicia",51,3.86,2010-07,19,0
user,TPvnDAkjVinfx486gHNEdg,"Sheryl",5,4.2,2012-09,0,0
user,OGZ5jSBOwNq719HfW7m0Gg,"Samuel",1,1.0,2013-01,0,0
user,4CMKxbo3wf-9lgfeCgdAfg,"Sherwey",3,2.67,2006-08,0,0
user,S7ieNs_byhnXIvENIqibEQ,"Beezedogg",17,4.5,2010-01,0,0
user,Hix7t575K9ElOykV1FwmKw,"M",1,1.0,2013-04,0,0
user,5KjQHj2xSgh8O_cidGQO0A,"Daniel",3,2.67,2009-06,1,0
user,Hd04BZ9Sme9OpFsnUySrdw,"Erin",1,4.0,2013-02,0,0
user,h9C17msine9RbIYZNXZsGg,"Philippe",5,4.0,2012-09,0,0
user,IdukdgxD3YXEFcqvxAlIOA,"Jessica",3,2.67,2014-08,0,0
user,-Av6FsKYptrQcKj7ufl4PQ,"Denise",20,3.29,2009-10,0,0
user,lb2S3bkzPRLokqXtAdstfA,"Irene",5,4.2,2014-12,0,0
user,XofY9JfN3ZeD0deLK_33mg,"Alex",36,3.66,2010-05,0,0
user,YsBp_5IR8NPawANvXk14KA,"Katharine",2,2.5,2013-12,0,0
user,_K_dbLdTDCOTNuzS2iakOA,"Jessica",1,5.0,2013-10,0,0
user,4WbIL2jQrVzaS5ykr6M10g,"Brenda",7,4.0,2011-07,0,0
user,teyujEC0Kdu7DC1b-LQ6lA,"Joel",6,3.83,2014-02,0,0
user,JFUyeTFfJ-Ip4bUH-ncG1g,"Paskal",4,3.67,2012-10,0,0
user,bGc-yuMBiI-RJBVEW8SNrw,"Ken",2,1.5,2012-09,0,0
user,9ol88L4dzw0n24DSSxsxoQ,"Hernando",2,3.5,2013-08,0,0
user,-13pXxRgRAvi3j5U2JYduQ,"Brice",236,3.86,2008-01,21,5
user,auGDbol0POjqB9fhMUWWhg,"Aimee",4,3.67,2012-02,0,0
user,P31Wik6sZffoKCUXUl01LA,"Ashley",2,1.0,2014-07,0,0
user,4VnesY1LKi7KBNBFnIfTaw,"Ryan",24,3.92,2010-03,3,0
user,u785c-p64_TcNdfBVTuadA,"Aubrey",1,5.0,2014-04,0,0
user,Iiq7MGGFuHectEZPCfWh7g,"R",6,4.33,2011-04,1,0
user,FafpS6orCiD_zS8PCDv8FQ,"Tara",42,3.83,2010-06,2,0
user,suwjYqUsNntvGz2kSUz6EA,"Don",3,4.0,2012-09,0,0
user,F3oTux6Bd781wzQiXAKF4Q,"jeff",1,1.0,2011-08,0,0
user,gFiJfqubI_09G2i1o_jKPg,"Leah",36,3.54,2011-05,0,0
user,rDiOd8ksI6Gqk__aJCnCQA,"Aimee",4,3.5,2010-07,0,0
user,WoEW6QzJjup79o2DdKx2Ng,"Larry",1,1.0,2009-11,0,0
user,-6GOZkWGiXfJrob6DFwUIQ,"Francesca",5,4.8,2012-11,1,0
user,-1_QjWj8qhjPSm8iLYW4zg,"Kat",24,4.12,2010-02,0,0
user,_Y590il50Yy5AF-gN3JQrA,"Ayden",4,4.5,2013-09,0,0
user,y8iey5vsn_U-lZR8qotv2Q,"Mary",1,1.0,2013-11,0,0
user,xNvR91aIDzSVXWoeSpG9mw,"Dominic",3,4.67,2011-07,0,0
user,FpfgG3AJGP2thLvwdjdebA,"Phil",91,3.57,2011-04,0,0
user,K3Y1sEzw7Lo12wI9KM2T7Q,"Lindsay",113,3.82,2006-01,5,2
user,iiE3iyBs3FVcQ602n3lgZA,"Cool",151,3.43,2006-11,4,0
user,xMeL0XfEbtnswuqQUZF0Sg,"Chantell",4,3.0,2011-01,0,0
user,uT4oirI23k9utz8hU2ITfg,"Lola",59,4.12,2010-05,2,0
user,73IJQWazj3zM8txu1tlzuA,"Whitney",2,4.5,2014-08,0,0
user,Byn-mFdsvyJvcZXbBMi6iQ,"P",22,4.5,2009-03,0,0
user,WI13CoZRalI2cBkCk06B3Q,"Van",41,2.98,2010-11,3,0
user,QcPoZz3uElq-TZsUW7Y11Q,"Lindsay",2,5.0,2012-09,0,0
user,noL3FJBUC9KabY9BD4OwNg,"Vicky",176,3.58,2011-05,7,0
user,ThlEVnHMImzss2RhqMX6XA,"Fahira",59,4.31,2013-04,2,0
user,uANoHsMtcroP4-IAa3LBmQ,"Jason",8,4.5,2013-03,0,0
user,lVVb9h0GPk1Bmo9LWsgEew,"Nicole",11,4.27,2012-05,1,0
user,GbNchs8HrVVFmhjII2LfmQ,"Leda",67,3.63,2010-12,2,0
user,NFrKAvYQLTPxmlpxKXjYsw,"jared",1,5.0,2011-01,0,0
user,3s97akR85IAws-fK8t4EMQ,"Arthur",3,2.67,2010-03,0,0
user,PUNrmU4Z8q5GM2pgbVUMSQ,"Mary",7,3.57,2013-08,0,0
user,69O0iY3YOE_xs9WQt1Kw-w,"Ken",18,3.28,2010-12,0,0
user,gvEg0mm54TFbeTfkHput9Q,"Ana",12,3.0,2013-06,0,0
user,XYA2tq8ZDOFzb4DtzOcdAA,"Inpyo",9,3.38,2012-02,1,0
user,--9jRaeY1xK-2l9r9fVQWA,"Ami",60,3.73,2010-01,4,0
user,eBGmxLOomuM7d-EFKYZTsw,"Crista",26,3.46,2012-01,2,0
user,j7vmmdV2z_6NMKmZgitDqQ,"Matthew",1,5.0,2012-06,0,0
user,TboHC9EKVSE0KnBXLT5skQ,"Alexandra",3,3.33,2014-09,0,0
user,5u7uaJYyJZR-1L2-_IA-0w,"Alex",4,4.25,2010-01,1,0
user,uh9WJPbHd9LXezhsx46jCQ,"Stephanie",1,3.0,2012-02,0,0
user,Ih92H8i2ZZUNa0Tb3cbDhg,"Zoe",1,5.0,2011-01,0,0
user,nFepRuZIMSCxpkS5IbSd0Q,"Karen",14,3.2,2011-01,0,0
user,NDa__C8YfNMY3PnWtHhkCQ,"Evan",131,3.14,2011-01,1,0
user,b4X6bkpBVsp396b1gDpQAg,"Blue",9,4.5,2011-06,0,0
user,KvCkXJ11GbRhZsDf3hHozA,"Justin",125,3.96,2012-08,3,0
user,wnXGbcmQpSyQiQhXP3U-gw,"Andrew",2,5.0,2013-06,0,0
user,U0eJs3bAi7HUtua1G_tjzA,"Alan",54,3.81,2011-10,3,2
user,RDiaCRo_1Oa5hwgH5O1_aA,"Ursula",9,4.56,2011-01,0,0
user,VnKeCRfsZmhXhBgfmw4VEg,"Dennison",20,4.15,2007-04,2,0
user,Qrd4wQja9xFBgjBXsTaqNg,"John",27,4.52,2010-04,0,0
user,7jZejA2oZTcSU3Xz9EvKjg,"Donna",12,4.25,2008-12,0,0
user,i6MFjh2GiL-kbZIGxyI3Cg,"Noriko",4,3.75,2014-07,0,0
user,o-xewCb5FyI57HTOkjAfWw,"Alina",55,3.57,2013-09,1,0
user,SlH-AIk0d0NgfbhyeIf7cw,"Daniel",86,3.9,2007-04,14,2
user,aNatM5X8FG2v33F0SdKv7Q,"Brenda",9,3.78,2014-07,0,0
user,QPt6wbiaUJrMJrGoIhf9_g,"Mellisa",109,3.2,2009-10,10,2
user,_zKLlHKzoHH5JoKI9ZXSNQ,"Liz",14,4.07,2008-08,1,0
user,H325Yy3YxAjx4Hj2t4strw,"i",14,3.92,2011-09,0,0
user,fgKlCPsf5ZaPQfLZL1bKNg,"Cynthia",2,5.0,2012-11,0,0
user,I1_r7FjfmyJSvAqVFTraPw,"Daniela",1,5.0,2014-06,0,0
user,NLYuD7EMyWeShb1hUDXz1w,"Andy",10,3.27,2010-12,0,0
user,qvlV5tjXuUDqSr1clesZLg,"Michael",7,2.33,2011-06,0,0
user,9p1zCl2q_u8YZpb-Pg1lDg,"Kari",4,3.67,2013-07,0,0
user,Xn4Mw05znbjL_l4o9w2iiQ,"Jim",2,5.0,2014-11,0,0
user,mdUujFQA1zfXa6xOD3Jp6Q,"Amanda",61,3.52,2008-05,0,0
user,ya7ZAHYZ_FlAAya_T5Vt5g,"Adam",3,3.75,2012-11,1,0
user,5sTIqfZr45ZGEjanTXGZCg,"Marie",25,4.44,2009-07,3,0
user,GsD9OQxgnq31zOdXwZAwnQ,"Alicya",26,3.54,2008-01,0,0
user,dhiCl6dZpyD5QDprTtdcJQ,"Usa",15,2.47,2012-04,2,0
user,5ChlYh48_LsSJHBOtoGTRQ,"Alyssa",2,5.0,2010-06,0,0
user,dWgBUxdKj5bm3ayy8er0Yw,"Jack",2,1.0,2014-02,0,0
user,J4qN75bmCcNZwLnLbJHhQg,"ThinGuy",4,3.6,2008-07,2,0
user,8sIxxyce3RncrB8Kkf5yXg,"Angelo",59,3.92,2010-10,0,1
user,28gnSFYe9NEvM1_kjkKKfw,"Samantha",9,3.56,2012-08,1,0
user,KgrWTvXb2-4uC_8u_AE_5g,"Dave",1,5.0,2012-07,0,0
user,w5hcRly4qtnckm8vc4NGhg,"Karen",2,5.0,2013-02,1,0
user,Sjg9MVfXDKCecqBzmONZ2Q,"GJ",88,3.14,2010-01,1,0
user,jPPf_Z-rrienSdNLUNQv4A,"Gannon",3,4.67,2013-03,0,0
user,nyJb9vqMbLWIktN43v2wYQ,"Benjie",5,4.0,2012-04,0,0
user,SOP7Od7A3SSM_nxXYnIu2Q,"Sherif",3,3.0,2011-12,0,0
user,XfTzp7Xac0QGBiYiHfbE1Q,"Ztan",4,4.67,2013-12,0,0
user,mgXSBZ5oJA7LldKMZbTvMw,"Lew",1,5.0,2014-06,0,0
user,1wgZSmsD0-QgStcZGfYIkw,"Craig",10,1.8,2013-09,0,0
user,nhD0PolgXLJGbndRmkOueA,"Jamie",1,5.0,2011-12,0,0
user,j8B7SjhJS5jLfgXW3TyoNg,"Brian",1,5.0,2012-06,0,0
user,rfSBSKcpy9p1N4QbymzRlQ,"Melissa",3,3.67,2012-02,0,0
user,VzbLmSjRkdWRURoir_4TSg,"TK",20,3.1,2008-09,0,0
user,88eTL5bT3xBd5B41aHpuew,"Amelia",9,3.62,2009-08,0,0
user,VnEVPU5Yq4Ye-LINIbClKg,"A.j.",1,5.0,2014-08,0,0
user,VWTOrt-9071jaJGIcrMaTg,"Diana",12,3.38,2014-03,0,0
user,lHZGQYihCVJuarMPSM-aDA,"Gus",5,3.67,2012-05,0,0
user,-DN5VbJNhXOp-iKKgtn0dA,"Candace",1,5.0,2012-03,0,0
user,5I2UPRJbwJx_ilcJGiqHkg,"Amandine",1,1.0,2014-09,0,0
user,pdabmwFJ6eQFwzPkZryE2g,"Kli",1,5.0,2014-03,0,0
user,V_7r3XVzPtXJyOSN34xx4w,"Anne",13,4.93,2009-02,1,0
user,9XaCJng_w9Kcq8WsKjKFnQ,"Karen",1,5.0,2012-01,0,0
user,mJHn1CMIUZsNfVVsnPYn2w,"Emily",2,3.0,2013-08,0,0
user,np4z6wI8C5LQ9tu1OzbYFw,"Lesley",4,5.0,2011-06,0,0
user,hzdf-OPYqwZhpSOhrY5TOw,"Vincent",3,2.67,2011-06,0,0
user,Gq4_1e_SgwAG42awvRh8NQ,"Lucy",18,3.0,2014-02,1,0
user,9mgOscRnEV-rvKyXNB4obQ,"Paulina",3,5.0,2013-08,0,0
user,uyzQ9eHR89HKokY2lDfJcA,"Sara",43,3.98,2012-09,0,0
user,SjSF0RmBcvHPk0omKtviZg,"Sara",322,3.53,2009-09,6,5
user,E-UGZJW7is0etUa1-UCeOw,"Jay",1,1.0,2013-07,0,0
user,pgcAUSktlnZrgvQxjIUbeg,"ryan",36,4.05,2007-03,0,0
user,lWvnozTHpZ-tfU49Fqz-OA,"C",9,2.44,2011-05,0,0
user,HZUtSScc3-43nuwEXHijUg,"A.",107,3.71,2009-03,3,0
user,rJ8CbU7xOjAqliiCQGt8EQ,"Bella",7,2.5,2011-09,0,0
user,OCkge7lzOw33bqMs1244Yw,"Michael",70,3.66,2009-01,16,2
user,8xRndiX8Wr0RmlSeHZ4dag,"Miss",24,3.75,2013-04,0,0
user,O3xp5YWlMOV1X3HPbVfmLQ,"Colin",2,2.5,2012-09,0,0
user,sU56wnm-eIDdjLkTZKR7rg,"Subramanian",9,4.5,2009-08,0,0
user,PBrkvpkr-vTcnqVse2KUNQ,"Joanne",20,3.32,2012-05,1,0
user,E_iq3fgY8y__4rBCQnabzA,"C",24,4.25,2009-08,0,0
user,Sk9wZv3uWlDo8Jb5qk0zkw,"Melissa",3,4.0,2011-04,2,0
user,nO69Jb4PQLAoA7cx0R7iwQ,"Brad",20,3.95,2012-03,0,0
user,bNaj-HHXMq_vzmHGgH3VDw,"Bill",1,5.0,2014-10,0,0
user,YvF9xRLyvDLqMAVkRTJcAg,"Michael",2,5.0,2009-04,1,0
user,54x2aDtIRmdNyoMQk6BzdQ,"Matt",11,4.6,2011-08,0,0
user,MNqG4WcNyIgA7AXZGWUcgw,"Ethan",24,3.5,2010-03,0,0
user,xm3FMudKEbLNkwqJyghXmg,"Justin",1,5.0,2010-09,0,0
user,jQYX4ZefBNwnBEs8DE_4Eg,"Evelyn",72,4.15,2009-01,2,0
user,fqMz5jvjszZvSAa8K7FPjw,"Joeleen",5,3.4,2011-07,0,0
user,ZXeGxPe1pQKx1svbCbJe5Q,"Melanie",49,4.14,2009-08,2,0
user,kfGOSaw0AvcgCGjFqLtWXA,"Em",19,3.42,2011-01,0,0
user,BTKNmTsbQOjaKTVugdvRwQ,"Matt",45,3.62,2007-10,3,0
user,J9m4OL5Hy1yMEe-OGYJx4A,"Jason",16,3.62,2009-02,0,0
user,5kGY5JRYQgMFWzMgdLFS1Q,"Anne",23,3.52,2012-08,1,0
user,oCwfwGCmjySt2-i_v-I-BQ,"linda",24,3.62,2011-08,0,0
user,RZwAgPUNw2MUUDt2jeOUeA,"Allen",18,3.67,2011-08,0,0
user,pypEB3zBf3CoVvGJhNVVpg,"Kelly",1,5.0,2014-04,0,0
user,oz76rbmlTkqnqA8SuLpHJw,"Junghi",2,3.0,2013-10,0,0
user,DXbmm1h7fNuXgaiz4eaFxA,"Robert",1,1.0,2014-05,0,0
user,kknqQj9YmPmyPPuZipaI_g,"sean",20,2.55,2010-03,1,0
user,bk5-_gPX3tD6k0wUCLVWMg,"Jodi",1,5.0,2011-08,0,0
user,71IV0DMiiKjwRsv9zEKwkg,"Sherry",1,5.0,2012-04,0,0
user,xMMSPuV1wVdILc86R5hCEw,"Sheila",2,5.0,2013-06,0,0
user,sZ0MtqkDzrAFR4Y5jyw7Vg,"Shugrl",1,5.0,2012-03,0,0
user,cvyA5vfM3Wv-_ScjFTU36A,"A",4,3.0,2012-09,0,0
user,pHCe1nTLapzP7Xo3LplORQ,"Barbara",3,2.33,2014-01,0,0
user,hUh_L-13TwsDeC6xqhckeQ,"Justin",3,4.33,2014-05,0,0
user,jTcGH2pMRbzdZr-GsEXi4A,"Holly",45,3.89,2007-02,1,2
user,J8YnhelqkVQh735AS99nzA,"Jason",6,4.83,2010-08,0,0
user,_Dw6D4p4U3p4ow3FbNNeaQ,"Vaia",40,4.0,2012-03,4,0
user,PYw6V2A3-M0ThvMsfR9Kvw,"Andrew",2,5.0,2011-09,0,0
user,JVnrA9IfksPGIMclaboXJQ,"Anna",12,3.21,2011-04,0,0
user,473h4ENBH7NYO3-cspEO_A,"Danielle",2,5.0,2011-12,0,0
user,twO9yGIAeAhh3KAK1AEKOA,"Jill",14,1.93,2008-09,0,0
user,Zbt_xK9M2k32DzzVkoPj8g,"Raymond",95,3.32,2008-06,6,0
user,KBaYWuc7tMBdeNyfKcX-Bg,"Will",2,2.0,2011-03,0,0
user,AD87F87n0HePNbJUAj5bzg,"DANIEL",10,4.0,2010-07,1,0
user,prQtuPflznZa-9Hjx3Gj1w,"Ron",55,3.13,2009-08,3,0
user,5z3NNsiSg_saNBzfLPH-ww,"Karin",15,3.94,2014-09,0,0
user,ZoYuxkuRhMoDvf4Dk9C7tQ,"Ryan",114,3.59,2010-08,2,0
user,VpnXnvTMbE71BYSyiSshbw,"Sara",75,3.53,2008-10,0,0
user,qz3xcw21lSVl8MpUPpCh9g,"Renicia",8,4.12,2013-06,0,0
user,iFNxLiQ9KYoYMKJ-1zHpNg,"Monika",2,1.0,2011-02,0,0
user,xrgbA085R_a-OF27ZFu73Q,"Don",2,5.0,2011-08,0,0
user,vbN1gSo7JXTrraSMAqegPA,"Jason",108,3.5,2011-08,1,0
user,YK-g0g4HbI6uVegt2ac8xA,"Lisa",26,3.68,2008-10,1,0
user,7IEx0q1HTKmzkFPwwn-TcQ,"Shani",11,3.5,2011-07,0,0
user,hqmsERBrtFKLJb3L2wvSeg,"Seamus",2,5.0,2013-08,0,0
user,dQvmv8FZjvoSHYs1-04zQw,"Josh",1,5.0,2013-10,0,0
user,i7h24_zUSCrgoA4TrOZu1w,"Rachelle",82,3.44,2014-04,2,2
user,tlaB7S8mvjNUd02DzMYhwg,"Mary",2,5.0,2009-02,0,0
user,cKWA2UeNmqPB4m1y8HQ01g,"Brandon",8,3.12,2012-07,0,0
user,7f_tVm347hbc65s_f88LzQ,"Jillian",10,4.33,2010-08,0,0
user,sKDdRw12V2dDLT2phv3cWQ,"Tom",14,4.21,2011-01,0,0
user,sINoOQnUFqDdHB-j6rIWSA,"Brenden",14,4.86,2012-01,0,0
user,jLNHog7PIo6su4lArTcyqg,"Charleen",2,5.0,2011-12,1,0
user,AMILoOCWojEkjii0CEkR5g,"Elizabeth",6,4.2,2014-03,0,0
user,rjSGXhOOuqky-guUW1xR5A,"Dani",162,3.53,2012-03,18,0
user,6BYk9ne2CGatmbPVo8FKnQ,"Shani",2,1.0,2014-09,0,0
user,For-b7NQdIhO47bIM7f-lw,"Steve",2,5.0,2014-05,0,0
user,jn94hrBkhCEd5DkMSWCgxw,"Brit",6,3.83,2013-08,0,0
user,CIzgcfWRF6Ce4AFqPeAitw,"Leslie",4,3.5,2012-08,0,0
user,zOrCRMh4pgX8M3I7gpgWwQ,"Ben",121,3.6,2007-02,0,1
user,4aHrGKTUuksPPia8R4iH6A,"Elizabeth",5,3.67,2009-11,0,0
user,Zo8w3wqD6oeB0TkVNWLanw,"Katrina",18,4.06,2012-06,0,0
user,Yp1RYPTS14lnLkwAUirQdA,"Soohyun",60,3.29,2010-06,2,0
user,SGcm6x65XL_BR0k4pvZybQ,"Lynn",10,2.83,2011-02,0,0
user,Eu4S8ZmsenN48SfYYs2-7w,"Jeff",19,3.72,2011-04,0,0
user,sgKLaUAKEDDvIvZAIAnI_A,"Kim",15,3.53,2012-03,0,0
user,EVvaU8FMaJPaedAueZ2BVg,"L",2,3.0,2009-08,0,0
user,Nv3Iyi4ZiwjCRKWtAXqx0A,"Lisa",2,5.0,2009-12,0,0
user,406Nu6rZ1sFOakc8sv7XRQ,"Sara",8,4.25,2007-06,0,0
user,bzvPAtdG3_tZABLWhrBbSg,"Kelly",4,4.75,2011-07,0,0
user,dR_Z6Pp0mQxMnyTBVlUkhw,"Stephanie",2,1.0,2011-01,0,0
user,ytcdF-xUoQSTWpF_U-UBFQ,"Kristina",1,4.0,2011-06,0,0
user,KgSZmP6-IpQYCORpFcZgYA,"Nicole",4,3.25,2014-09,0,0
user,bpopnHXRuIhKx9sVIQLe4w,"Jan",224,4.09,2009-08,2,0
user,8CDC6KrOwMpBTtJKXkhMCA,"Caroline",60,3.73,2010-08,2,0
user,Z6y92loDXxhSmU9exvicdA,"Mark",3,3.67,2013-08,0,0
user,OepSVch8r9HncIWLpDrI8g,"Nikki",1,5.0,2014-08,0,0
user,OLUSM83aEP8HIxNUsFF9Qg,"Sanderson",3,4.0,2011-06,0,0
user,gtA0dtHYfy9Gaxf1PD8SBw,"Sara",5,4.0,2014-02,0,0
user,03K_exlJpT0N1Y00FTqIew,"Danny",176,4.08,2011-02,5,3
user,v9vZVAn5ViSJKGWmFLPDWg,"Jill",2,4.5,2012-01,0,0
user,sI78QiQH-S9jNsYtA8_EAA,"Cork",27,3.78,2008-01,4,0
user,ncEjtow4HxhgJCO9i4jyYA,"Marley",155,3.64,2011-03,3,0
user,sCZhcQjKk-yZ5fWQo2MMMg,"Lacey",19,3.85,2014-07,0,0
