record_type,business_id,name,full_address,city,state,open,day,opens,closes
open-hours,BYE4PlESuRjIX-eBfvl3YA,"Inspire Salon","5350 W Bell Rd Ste 106 Glendale, AZ 85308",Glendale,AZ,True,Tuesday,09:00,19:00
open-hours,BYE4PlESuRjIX-eBfvl3YA,"Inspire Salon","5350 W Bell Rd Ste 106 Glendale, AZ 85308",Glendale,AZ,True,Friday,09:00,17:00
open-hours,BYE4PlESuRjIX-eBfvl3YA,"Inspire Salon","5350 W Bell Rd Ste 106 Glendale, AZ 85308",Glendale,AZ,True,Wednesday,09:00,19:00
open-hours,BYE4PlESuRjIX-eBfvl3YA,"Inspire Salon","5350 W Bell Rd Ste 106 Glendale, AZ 85308",Glendale,AZ,True,Thursday,09:00,19:00
open-hours,BYE4PlESuRjIX-eBfvl3YA,"Inspire Salon","5350 W Bell Rd Ste 106 Glendale, AZ 85308",Glendale,AZ,True,Saturday,09:00,17:00
open-hours,A0OVDjJYBGgGwcSS8y7PGA,"TLC House & Pet Sitting Service","Chandler, AZ 85246",Chandler,AZ,True,Thursday,09:00,17:00
open-hours,A0OVDjJYBGgGwcSS8y7PGA,"TLC House & Pet Sitting Service","Chandler, AZ 85246",Chandler,AZ,True,Tuesday,09:00,17:00
open-hours,A0OVDjJYBGgGwcSS8y7PGA,"TLC House & Pet Sitting Service","Chandler, AZ 85246",Chandler,AZ,True,Friday,09:00,17:00
open-hours,A0OVDjJYBGgGwcSS8y7PGA,"TLC House & Pet Sitting Service","Chandler, AZ 85246",Chandler,AZ,True,Wednesday,09:00,17:00
open-hours,A0OVDjJYBGgGwcSS8y7PGA,"TLC House & Pet Sitting Service","Chandler, AZ 85246",Chandler,AZ,True,Monday,09:00,17:00
open-hours,N7jFyn8PgetjOVeJG122vw,"Discount Tire","1936 E Baseline Rd Mesa, AZ 85204",Mesa,AZ,True,Monday,08:00,18:00
open-hours,N7jFyn8PgetjOVeJG122vw,"Discount Tire","1936 E Baseline Rd Mesa, AZ 85204",Mesa,AZ,True,Tuesday,08:00,18:00
open-hours,N7jFyn8PgetjOVeJG122vw,"Discount Tire","1936 E Baseline Rd Mesa, AZ 85204",Mesa,AZ,True,Friday,08:00,18:00
open-hours,N7jFyn8PgetjOVeJG122vw,"Discount Tire","1936 E Baseline Rd Mesa, AZ 85204",Mesa,AZ,True,Wednesday,08:00,18:00
open-hours,N7jFyn8PgetjOVeJG122vw,"Discount Tire","1936 E Baseline Rd Mesa, AZ 85204",Mesa,AZ,True,Thursday,08:00,18:00
open-hours,N7jFyn8PgetjOVeJG122vw,"Discount Tire","1936 E Baseline Rd Mesa, AZ 85204",Mesa,AZ,True,Saturday,08:00,17:00
open-hours,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,True,Monday,14:00,18:30
open-hours,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,True,Tuesday,10:00,13:00
open-hours,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,True,Friday,14:00,18:30
open-hours,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,True,Wednesday,00:00,00:00
open-hours,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,True,Thursday,14:00,18:30
open-hours,gy26G9TuzHCF5pEOswcBtA,"Fahrräder und Zubehör Peter Fahrrad Fachgeschäft Strebel &","Zirkel 27 76131 Karlsruhe",Karlsruhe,BW,True,Saturday,00:00,00:00
open-hours,mrkySnXq8JXeSemVXV1GSg,"Hertz Rent A Car","Las Vegas McCarran International Airport 7135 Gilespie Street Southeast Las Vegas, NV 89119",Las Vegas,NV,True,Monday,00:00,00:00
open-hours,mrkySnXq8JXeSemVXV1GSg,"Hertz Rent A Car","Las Vegas McCarran International Airport 7135 Gilespie Street Southeast Las Vegas, NV 89119",Las Vegas,NV,True,Tuesday,00:00,00:00
open-hours,mrkySnXq8JXeSemVXV1GSg,"Hertz Rent A Car","Las Vegas McCarran International Airport 7135 Gilespie Street Southeast Las Vegas, NV 89119",Las Vegas,NV,True,Friday,00:00,00:00
open-hours,mrkySnXq8JXeSemVXV1GSg,"Hertz Rent A Car","Las Vegas McCarran International Airport 7135 Gilespie Street Southeast Las Vegas, NV 89119",Las Vegas,NV,True,Wednesday,00:00,00:00
open-hours,mrkySnXq8JXeSemVXV1GSg,"Hertz Rent A Car","Las Vegas McCarran International Airport 7135 Gilespie Street Southeast Las Vegas, NV 89119",Las Vegas,NV,True,Thursday,00:00,00:00
open-hours,mrkySnXq8JXeSemVXV1GSg,"Hertz Rent A Car","Las Vegas McCarran International Airport 7135 Gilespie Street Southeast Las Vegas, NV 89119",Las Vegas,NV,True,Sunday,00:00,00:00
open-hours,mrkySnXq8JXeSemVXV1GSg,"Hertz Rent A Car","Las Vegas McCarran International Airport 7135 Gilespie Street Southeast Las Vegas, NV 89119",Las Vegas,NV,True,Saturday,00:00,00:00
open-hours,CSSzipUBHYzxX74-qcPrTw,"Chris' Deli","3619 E Independence Blvd Eastland Charlotte, NC 28205",Charlotte,NC,True,Monday,10:30,21:00
open-hours,CSSzipUBHYzxX74-qcPrTw,"Chris' Deli","3619 E Independence Blvd Eastland Charlotte, NC 28205",Charlotte,NC,True,Tuesday,10:30,21:00
open-hours,CSSzipUBHYzxX74-qcPrTw,"Chris' Deli","3619 E Independence Blvd Eastland Charlotte, NC 28205",Charlotte,NC,True,Friday,10:30,21:00
open-hours,CSSzipUBHYzxX74-qcPrTw,"Chris' Deli","3619 E Independence Blvd Eastland Charlotte, NC 28205",Charlotte,NC,True,Wednesday,10:30,21:00
open-hours,CSSzipUBHYzxX74-qcPrTw,"Chris' Deli","3619 E Independence Blvd Eastland Charlotte, NC 28205",Charlotte,NC,True,Thursday,10:30,21:00
open-hours,CSSzipUBHYzxX74-qcPrTw,"Chris' Deli","3619 E Independence Blvd Eastland Charlotte, NC 28205",Charlotte,NC,True,Saturday,10:30,20:00
open-hours,RBzDabMqb7Y6UljipSzQcA,"Blue Elephant Cafe","150 Gamma Dr Pittsburgh, PA 15238",Pittsburgh,PA,True,Tuesday,06:30,17:00
open-hours,RBzDabMqb7Y6UljipSzQcA,"Blue Elephant Cafe","150 Gamma Dr Pittsburgh, PA 15238",Pittsburgh,PA,True,Friday,06:30,17:00
open-hours,RBzDabMqb7Y6UljipSzQcA,"Blue Elephant Cafe","150 Gamma Dr Pittsburgh, PA 15238",Pittsburgh,PA,True,Monday,06:30,17:00
open-hours,RBzDabMqb7Y6UljipSzQcA,"Blue Elephant Cafe","150 Gamma Dr Pittsburgh, PA 15238",Pittsburgh,PA,True,Thursday,06:30,17:00
open-hours,RBzDabMqb7Y6UljipSzQcA,"Blue Elephant Cafe","150 Gamma Dr Pittsburgh, PA 15238",Pittsburgh,PA,True,Wednesday,06:30,17:00
open-hours,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,True,Monday,11:00,21:00
open-hours,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,True,Tuesday,11:00,21:00
open-hours,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,True,Friday,11:00,21:00
open-hours,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,True,Wednesday,11:00,21:00
open-hours,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,True,Thursday,11:00,21:00
open-hours,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,True,Sunday,12:00,20:00
open-hours,SXKSfLeqNDBLEJAAxjLdbA,"Chef Ben Sushi & Asian Express","13824 W McDowell Rd Goodyear, AZ 85395",Goodyear,AZ,True,Saturday,11:00,21:00
open-hours,EhDKCRKvMPkPg9dXWgCzSg,"Verona","127 N Tryon St Ste 270 Fourth Ward Charlotte, NC 28202",Charlotte,NC,False,Monday,11:00,02:00
open-hours,EhDKCRKvMPkPg9dXWgCzSg,"Verona","127 N Tryon St Ste 270 Fourth Ward Charlotte, NC 28202",Charlotte,NC,False,Tuesday,11:00,02:00
open-hours,EhDKCRKvMPkPg9dXWgCzSg,"Verona","127 N Tryon St Ste 270 Fourth Ward Charlotte, NC 28202",Charlotte,NC,False,Friday,11:00,02:00
open-hours,EhDKCRKvMPkPg9dXWgCzSg,"Verona","127 N Tryon St Ste 270 Fourth Ward Charlotte, NC 28202",Charlotte,NC,False,Wednesday,11:00,02:00
open-hours,EhDKCRKvMPkPg9dXWgCzSg,"Verona","127 N Tryon St Ste 270 Fourth Ward Charlotte, NC 28202",Charlotte,NC,False,Thursday,11:00,02:00
open-hours,EhDKCRKvMPkPg9dXWgCzSg,"Verona","127 N Tryon St Ste 270 Fourth Ward Charlotte, NC 28202",Charlotte,NC,False,Sunday,17:00,02:00
open-hours,EhDKCRKvMPkPg9dXWgCzSg,"Verona","127 N Tryon St Ste 270 Fourth Ward Charlotte, NC 28202",Charlotte,NC,False,Saturday,12:00,02:00
open-hours,RiZVCyFegX3FBy49DCgQ9w,"Scottsdale Dental Care","7600 E Camelback Rd Ste 10 Scottsdale, AZ 85251",Scottsdale,AZ,True,Thursday,07:00,16:00
open-hours,RiZVCyFegX3FBy49DCgQ9w,"Scottsdale Dental Care","7600 E Camelback Rd Ste 10 Scottsdale, AZ 85251",Scottsdale,AZ,True,Tuesday,09:00,18:00
open-hours,RiZVCyFegX3FBy49DCgQ9w,"Scottsdale Dental Care","7600 E Camelback Rd Ste 10 Scottsdale, AZ 85251",Scottsdale,AZ,True,Friday,07:00,16:00
open-hours,RiZVCyFegX3FBy49DCgQ9w,"Scottsdale Dental Care","7600 E Camelback Rd Ste 10 Scottsdale, AZ 85251",Scottsdale,AZ,True,Wednesday,07:00,16:00
open-hours,RiZVCyFegX3FBy49DCgQ9w,"Scottsdale Dental Care","7600 E Camelback Rd Ste 10 Scottsdale, AZ 85251",Scottsdale,AZ,True,Monday,07:00,16:00
open-hours,2jG1Bpa3mvKnBEBwWNh6Rg,"Sweet Salvage","4648 N 7th Ave Phoenix, AZ 85013",Phoenix,AZ,True,Sunday,10:00,18:00
open-hours,2jG1Bpa3mvKnBEBwWNh6Rg,"Sweet Salvage","4648 N 7th Ave Phoenix, AZ 85013",Phoenix,AZ,True,Friday,10:00,18:00
open-hours,2jG1Bpa3mvKnBEBwWNh6Rg,"Sweet Salvage","4648 N 7th Ave Phoenix, AZ 85013",Phoenix,AZ,True,Saturday,10:00,18:00
open-hours,2jG1Bpa3mvKnBEBwWNh6Rg,"Sweet Salvage","4648 N 7th Ave Phoenix, AZ 85013",Phoenix,AZ,True,Thursday,10:00,20:00
open-hours,h8PP409B0obfa9o_Bt2v5A,"Cobbler's Den Fine Shoe and Luggage Repair","12871 N Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Monday,08:30,18:00
open-hours,h8PP409B0obfa9o_Bt2v5A,"Cobbler's Den Fine Shoe and Luggage Repair","12871 N Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Tuesday,08:30,18:00
open-hours,h8PP409B0obfa9o_Bt2v5A,"Cobbler's Den Fine Shoe and Luggage Repair","12871 N Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Friday,08:30,18:00
open-hours,h8PP409B0obfa9o_Bt2v5A,"Cobbler's Den Fine Shoe and Luggage Repair","12871 N Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Wednesday,08:30,18:00
open-hours,h8PP409B0obfa9o_Bt2v5A,"Cobbler's Den Fine Shoe and Luggage Repair","12871 N Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Thursday,08:30,18:00
open-hours,h8PP409B0obfa9o_Bt2v5A,"Cobbler's Den Fine Shoe and Luggage Repair","12871 N Tatum Blvd Phoenix, AZ 85032",Phoenix,AZ,True,Saturday,09:00,17:00
open-hours,T4_LFnGNke1yk3k2MJjiqA,"Salonika Imports","3509 Smallman St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,True,Monday,08:00,16:00
open-hours,T4_LFnGNke1yk3k2MJjiqA,"Salonika Imports","3509 Smallman St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,True,Tuesday,08:00,16:00
open-hours,T4_LFnGNke1yk3k2MJjiqA,"Salonika Imports","3509 Smallman St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,True,Friday,08:00,16:00
open-hours,T4_LFnGNke1yk3k2MJjiqA,"Salonika Imports","3509 Smallman St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,True,Wednesday,08:00,16:00
open-hours,T4_LFnGNke1yk3k2MJjiqA,"Salonika Imports","3509 Smallman St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,True,Thursday,08:00,16:00
open-hours,T4_LFnGNke1yk3k2MJjiqA,"Salonika Imports","3509 Smallman St Lawrenceville Pittsburgh, PA 15201",Pittsburgh,PA,True,Saturday,09:00,14:00
open-hours,EqL7zs52S5RNS3h2ZYkj9Q,"Ideal Energy LLC","841 W Fairmont Dr Ste 6 Tempe, AZ 85282",Tempe,AZ,True,Monday,07:30,18:30
open-hours,EqL7zs52S5RNS3h2ZYkj9Q,"Ideal Energy LLC","841 W Fairmont Dr Ste 6 Tempe, AZ 85282",Tempe,AZ,True,Tuesday,07:30,18:30
open-hours,EqL7zs52S5RNS3h2ZYkj9Q,"Ideal Energy LLC","841 W Fairmont Dr Ste 6 Tempe, AZ 85282",Tempe,AZ,True,Friday,07:30,18:30
open-hours,EqL7zs52S5RNS3h2ZYkj9Q,"Ideal Energy LLC","841 W Fairmont Dr Ste 6 Tempe, AZ 85282",Tempe,AZ,True,Wednesday,07:30,18:30
open-hours,EqL7zs52S5RNS3h2ZYkj9Q,"Ideal Energy LLC","841 W Fairmont Dr Ste 6 Tempe, AZ 85282",Tempe,AZ,True,Thursday,07:30,18:30
open-hours,EqL7zs52S5RNS3h2ZYkj9Q,"Ideal Energy LLC","841 W Fairmont Dr Ste 6 Tempe, AZ 85282",Tempe,AZ,True,Sunday,09:00,12:00
open-hours,EqL7zs52S5RNS3h2ZYkj9Q,"Ideal Energy LLC","841 W Fairmont Dr Ste 6 Tempe, AZ 85282",Tempe,AZ,True,Saturday,09:00,12:00
open-hours,Yd4kgmvRHzPIh_gTnheMeg,"Tropical Smoothie Cafe","7000 East Mayo Blvd Unit 1020 Phoenix, AZ 85374",Phoenix,AZ,True,Monday,07:00,21:00
open-hours,Yd4kgmvRHzPIh_gTnheMeg,"Tropical Smoothie Cafe","7000 East Mayo Blvd Unit 1020 Phoenix, AZ 85374",Phoenix,AZ,True,Tuesday,07:00,21:00
open-hours,Yd4kgmvRHzPIh_gTnheMeg,"Tropical Smoothie Cafe","7000 East Mayo Blvd Unit 1020 Phoenix, AZ 85374",Phoenix,AZ,True,Friday,07:00,21:00
open-hours,Yd4kgmvRHzPIh_gTnheMeg,"Tropical Smoothie Cafe","7000 East Mayo Blvd Unit 1020 Phoenix, AZ 85374",Phoenix,AZ,True,Wednesday,07:00,21:00
open-hours,Yd4kgmvRHzPIh_gTnheMeg,"Tropical Smoothie Cafe","7000 East Mayo Blvd Unit 1020 Phoenix, AZ 85374",Phoenix,AZ,True,Thursday,07:00,21:00
open-hours,Yd4kgmvRHzPIh_gTnheMeg,"Tropical Smoothie Cafe","7000 East Mayo Blvd Unit 1020 Phoenix, AZ 85374",Phoenix,AZ,True,Sunday,08:00,21:00
open-hours,Yd4kgmvRHzPIh_gTnheMeg,"Tropical Smoothie Cafe","7000 East Mayo Blvd Unit 1020 Phoenix, AZ 85374",Phoenix,AZ,True,Saturday,08:00,21:00
open-hours,W4eKE-fT24h_8b7apHh12g,"Chen's Chinese Restaurant","530 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,True,Monday,11:00,21:00
open-hours,W4eKE-fT24h_8b7apHh12g,"Chen's Chinese Restaurant","530 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,True,Tuesday,11:00,21:00
open-hours,W4eKE-fT24h_8b7apHh12g,"Chen's Chinese Restaurant","530 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,True,Friday,11:00,21:00
open-hours,W4eKE-fT24h_8b7apHh12g,"Chen's Chinese Restaurant","530 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,True,Wednesday,11:00,21:00
open-hours,W4eKE-fT24h_8b7apHh12g,"Chen's Chinese Restaurant","530 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,True,Thursday,11:00,21:00
open-hours,W4eKE-fT24h_8b7apHh12g,"Chen's Chinese Restaurant","530 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,True,Sunday,12:00,21:00
open-hours,W4eKE-fT24h_8b7apHh12g,"Chen's Chinese Restaurant","530 E Hunt Hwy Queen Creek, AZ 85243",Queen Creek,AZ,True,Saturday,12:00,21:00
open-hours,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,True,Monday,00:00,00:00
open-hours,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,True,Tuesday,00:00,00:00
open-hours,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,True,Friday,00:00,00:00
open-hours,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,True,Wednesday,00:00,00:00
open-hours,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,True,Thursday,00:00,00:00
open-hours,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,True,Sunday,00:00,00:00
open-hours,kTbWwRo7wq0DU1KV5GbtTw,"Executive Las Vegas","3950 W Tompkins Ave Las Vegas, NV 89103",Las Vegas,NV,True,Saturday,00:00,00:00
open-hours,ZwguYsK83tel85bPkuURQQ,"Restaurant Delphi","Grötzinger Str. 21 76227 Karlsruhe",Karlsruhe,BW,True,Monday,17:30,00:00
open-hours,ZwguYsK83tel85bPkuURQQ,"Restaurant Delphi","Grötzinger Str. 21 76227 Karlsruhe",Karlsruhe,BW,True,Tuesday,11:30,14:30
open-hours,ZwguYsK83tel85bPkuURQQ,"Restaurant Delphi","Grötzinger Str. 21 76227 Karlsruhe",Karlsruhe,BW,True,Friday,11:30,14:30
open-hours,ZwguYsK83tel85bPkuURQQ,"Restaurant Delphi","Grötzinger Str. 21 76227 Karlsruhe",Karlsruhe,BW,True,Wednesday,17:30,00:00
open-hours,ZwguYsK83tel85bPkuURQQ,"Restaurant Delphi","Grötzinger Str. 21 76227 Karlsruhe",Karlsruhe,BW,True,Thursday,17:30,00:00
open-hours,ZwguYsK83tel85bPkuURQQ,"Restaurant Delphi","Grötzinger Str. 21 76227 Karlsruhe",Karlsruhe,BW,True,Sunday,11:30,14:30
open-hours,ZwguYsK83tel85bPkuURQQ,"Restaurant Delphi","Grötzinger Str. 21 76227 Karlsruhe",Karlsruhe,BW,True,Saturday,17:30,00:00
open-hours,o6ziGtiClBgaVJUCWPPu0Q,"Fantastic Sams Hair Salons","1020 E. Ray Road, Ste 2 Chandler, AZ 85226",Chandler,AZ,True,Monday,09:00,20:00
open-hours,o6ziGtiClBgaVJUCWPPu0Q,"Fantastic Sams Hair Salons","1020 E. Ray Road, Ste 2 Chandler, AZ 85226",Chandler,AZ,True,Tuesday,09:00,20:00
open-hours,o6ziGtiClBgaVJUCWPPu0Q,"Fantastic Sams Hair Salons","1020 E. Ray Road, Ste 2 Chandler, AZ 85226",Chandler,AZ,True,Friday,09:00,20:00
open-hours,o6ziGtiClBgaVJUCWPPu0Q,"Fantastic Sams Hair Salons","1020 E. Ray Road, Ste 2 Chandler, AZ 85226",Chandler,AZ,True,Wednesday,09:00,20:00
open-hours,o6ziGtiClBgaVJUCWPPu0Q,"Fantastic Sams Hair Salons","1020 E. Ray Road, Ste 2 Chandler, AZ 85226",Chandler,AZ,True,Thursday,09:00,20:00
open-hours,o6ziGtiClBgaVJUCWPPu0Q,"Fantastic Sams Hair Salons","1020 E. Ray Road, Ste 2 Chandler, AZ 85226",Chandler,AZ,True,Sunday,10:00,17:00
open-hours,o6ziGtiClBgaVJUCWPPu0Q,"Fantastic Sams Hair Salons","1020 E. Ray Road, Ste 2 Chandler, AZ 85226",Chandler,AZ,True,Saturday,09:00,18:00
open-hours,44LXMxCJo1tqmCpVq_cwbQ,"Benjarong Authentic Thai Cuisine","7425 S Durango Dr Ste 101 Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Monday,11:00,22:00
open-hours,44LXMxCJo1tqmCpVq_cwbQ,"Benjarong Authentic Thai Cuisine","7425 S Durango Dr Ste 101 Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Tuesday,11:00,22:00
open-hours,44LXMxCJo1tqmCpVq_cwbQ,"Benjarong Authentic Thai Cuisine","7425 S Durango Dr Ste 101 Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Friday,11:00,22:00
open-hours,44LXMxCJo1tqmCpVq_cwbQ,"Benjarong Authentic Thai Cuisine","7425 S Durango Dr Ste 101 Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Wednesday,11:00,22:00
open-hours,44LXMxCJo1tqmCpVq_cwbQ,"Benjarong Authentic Thai Cuisine","7425 S Durango Dr Ste 101 Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Thursday,11:00,22:00
open-hours,44LXMxCJo1tqmCpVq_cwbQ,"Benjarong Authentic Thai Cuisine","7425 S Durango Dr Ste 101 Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Sunday,11:00,22:00
open-hours,44LXMxCJo1tqmCpVq_cwbQ,"Benjarong Authentic Thai Cuisine","7425 S Durango Dr Ste 101 Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Saturday,11:00,22:00
open-hours,VJoA1dWb84FmthVbY6PL0Q,"Chile Verde","3036 Weddington Rd Matthews, NC 28105",Matthews,NC,False,Monday,11:00,22:00
open-hours,VJoA1dWb84FmthVbY6PL0Q,"Chile Verde","3036 Weddington Rd Matthews, NC 28105",Matthews,NC,False,Tuesday,11:00,22:00
open-hours,VJoA1dWb84FmthVbY6PL0Q,"Chile Verde","3036 Weddington Rd Matthews, NC 28105",Matthews,NC,False,Friday,11:00,22:30
open-hours,VJoA1dWb84FmthVbY6PL0Q,"Chile Verde","3036 Weddington Rd Matthews, NC 28105",Matthews,NC,False,Wednesday,11:00,22:00
open-hours,VJoA1dWb84FmthVbY6PL0Q,"Chile Verde","3036 Weddington Rd Matthews, NC 28105",Matthews,NC,False,Thursday,11:00,22:00
open-hours,VJoA1dWb84FmthVbY6PL0Q,"Chile Verde","3036 Weddington Rd Matthews, NC 28105",Matthews,NC,False,Sunday,11:00,22:00
open-hours,VJoA1dWb84FmthVbY6PL0Q,"Chile Verde","3036 Weddington Rd Matthews, NC 28105",Matthews,NC,False,Saturday,11:00,22:00
open-hours,mVHvmp6j7SoldZWXIsk0gg,"Dunkin' Donuts","171 N Gibson Rd Ste 100 Henderson, NV 89014",Henderson,NV,True,Monday,04:00,21:00
open-hours,mVHvmp6j7SoldZWXIsk0gg,"Dunkin' Donuts","171 N Gibson Rd Ste 100 Henderson, NV 89014",Henderson,NV,True,Tuesday,04:00,21:00
open-hours,mVHvmp6j7SoldZWXIsk0gg,"Dunkin' Donuts","171 N Gibson Rd Ste 100 Henderson, NV 89014",Henderson,NV,True,Friday,04:00,21:00
open-hours,mVHvmp6j7SoldZWXIsk0gg,"Dunkin' Donuts","171 N Gibson Rd Ste 100 Henderson, NV 89014",Henderson,NV,True,Wednesday,04:00,21:00
open-hours,mVHvmp6j7SoldZWXIsk0gg,"Dunkin' Donuts","171 N Gibson Rd Ste 100 Henderson, NV 89014",Henderson,NV,True,Thursday,04:00,21:00
open-hours,mVHvmp6j7SoldZWXIsk0gg,"Dunkin' Donuts","171 N Gibson Rd Ste 100 Henderson, NV 89014",Henderson,NV,True,Sunday,04:00,21:00
open-hours,mVHvmp6j7SoldZWXIsk0gg,"Dunkin' Donuts","171 N Gibson Rd Ste 100 Henderson, NV 89014",Henderson,NV,True,Saturday,04:00,21:00
open-hours,bxlI2VDy2MnAaPwn25YKcA,"Madison Gas & Electric","133 S Blair St Williamson - Marquette Madison, WI 53703",Madison,WI,True,Thursday,09:00,17:00
open-hours,bxlI2VDy2MnAaPwn25YKcA,"Madison Gas & Electric","133 S Blair St Williamson - Marquette Madison, WI 53703",Madison,WI,True,Tuesday,09:00,17:00
open-hours,bxlI2VDy2MnAaPwn25YKcA,"Madison Gas & Electric","133 S Blair St Williamson - Marquette Madison, WI 53703",Madison,WI,True,Friday,09:00,17:00
open-hours,bxlI2VDy2MnAaPwn25YKcA,"Madison Gas & Electric","133 S Blair St Williamson - Marquette Madison, WI 53703",Madison,WI,True,Wednesday,09:00,17:00
open-hours,bxlI2VDy2MnAaPwn25YKcA,"Madison Gas & Electric","133 S Blair St Williamson - Marquette Madison, WI 53703",Madison,WI,True,Monday,09:00,17:00
open-hours,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,True,Monday,07:00,19:00
open-hours,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,True,Tuesday,07:00,19:00
open-hours,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,True,Friday,07:00,19:00
open-hours,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,True,Wednesday,07:00,19:00
open-hours,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,True,Thursday,07:00,19:00
open-hours,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,True,Sunday,09:00,16:00
open-hours,KRIziYICSxWkjOy1Wyztrw,"Las Vegas Irrigation Repair","4254 Polaris Ave Las Vegas, NV 89103",Las Vegas,NV,True,Saturday,07:00,15:00
open-hours,cE7UZqYygEL9kjZm0kbDpQ,"Hue Salon and Spa","4245 S Grand Canyon Dr Spring Valley Las Vegas, NV 89147",Las Vegas,NV,True,Monday,10:00,17:00
