record_type,user_id,name,vote_type,count
user-vote,IdukdgxD3YXEFcqvxAlIOA,Jessica,funny,0
user-vote,IdukdgxD3YXEFcqvxAlIOA,Jessica,useful,0
user-vote,IdukdgxD3YXEFcqvxAlIOA,Jessica,cool,0
user-vote,-Av6FsKYptrQcKj7ufl4PQ,Denise,funny,4
user-vote,-Av6FsKYptrQcKj7ufl4PQ,Denise,useful,16
user-vote,-Av6FsKYptrQcKj7ufl4PQ,Denise,cool,1
user-vote,lb2S3bkzPRLokqXtAdstfA,Irene,funny,0
user-vote,lb2S3bkzPRLokqXtAdstfA,Irene,useful,0
user-vote,lb2S3bkzPRLokqXtAdstfA,Irene,cool,0
user-vote,XofY9JfN3ZeD0deLK_33mg,Alex,funny,9
user-vote,XofY9JfN3ZeD0deLK_33mg,Alex,useful,35
user-vote,XofY9JfN3ZeD0deLK_33mg,Alex,cool,4
user-vote,YsBp_5IR8NPawANvXk14KA,Katharine,funny,0
user-vote,YsBp_5IR8NPawANvXk14KA,Katharine,useful,1
user-vote,YsBp_5IR8NPawANvXk14KA,Katharine,cool,0
user-vote,_K_dbLdTDCOTNuzS2iakOA,Jessica,funny,0
user-vote,_K_dbLdTDCOTNuzS2iakOA,Jessica,useful,4
user-vote,_K_dbLdTDCOTNuzS2iakOA,Jessica,cool,0
user-vote,4WbIL2jQrVzaS5ykr6M10g,Brenda,funny,3
user-vote,4WbIL2jQrVzaS5ykr6M10g,Brenda,useful,3
user-vote,4WbIL2jQrVzaS5ykr6M10g,Brenda,cool,2
user-vote,teyujEC0Kdu7DC1b-LQ6lA,Joel,funny,0
user-vote,teyujEC0Kdu7DC1b-LQ6lA,Joel,useful,2
user-vote,teyujEC0Kdu7DC1b-LQ6lA,Joel,cool,2
user-vote,JFUyeTFfJ-Ip4bUH-ncG1g,Paskal,funny,0
user-vote,JFUyeTFfJ-Ip4bUH-ncG1g,Paskal,useful,1
user-vote,JFUyeTFfJ-Ip4bUH-ncG1g,Paskal,cool,0
user-vote,bGc-yuMBiI-RJBVEW8SNrw,Ken,funny,0
user-vote,bGc-yuMBiI-RJBVEW8SNrw,Ken,useful,6
user-vote,bGc-yuMBiI-RJBVEW8SNrw,Ken,cool,0
user-vote,9ol88L4dzw0n24DSSxsxoQ,Hernando,funny,0
user-vote,9ol88L4dzw0n24DSSxsxoQ,Hernando,useful,0
user-vote,9ol88L4dzw0n24DSSxsxoQ,Hernando,cool,0
user-vote,-13pXxRgRAvi3j5U2JYduQ,Brice,funny,1384
user-vote,-13pXxRgRAvi3j5U2JYduQ,Brice,useful,1421
user-vote,-13pXxRgRAvi3j5U2JYduQ,Brice,cool,1168
user-vote,auGDbol0POjqB9fhMUWWhg,Aimee,funny,2
user-vote,auGDbol0POjqB9fhMUWWhg,Aimee,useful,3
user-vote,auGDbol0POjqB9fhMUWWhg,Aimee,cool,0
user-vote,P31Wik6sZffoKCUXUl01LA,Ashley,funny,0
user-vote,P31Wik6sZffoKCUXUl01LA,Ashley,useful,2
user-vote,P31Wik6sZffoKCUXUl01LA,Ashley,cool,0
user-vote,4VnesY1LKi7KBNBFnIfTaw,Ryan,funny,6
user-vote,4VnesY1LKi7KBNBFnIfTaw,Ryan,useful,15
user-vote,4VnesY1LKi7KBNBFnIfTaw,Ryan,cool,5
user-vote,u785c-p64_TcNdfBVTuadA,Aubrey,funny,2
user-vote,u785c-p64_TcNdfBVTuadA,Aubrey,useful,1
user-vote,u785c-p64_TcNdfBVTuadA,Aubrey,cool,0
user-vote,Iiq7MGGFuHectEZPCfWh7g,R,funny,3
user-vote,Iiq7MGGFuHectEZPCfWh7g,R,useful,9
user-vote,Iiq7MGGFuHectEZPCfWh7g,R,cool,6
user-vote,FafpS6orCiD_zS8PCDv8FQ,Tara,funny,4
user-vote,FafpS6orCiD_zS8PCDv8FQ,Tara,useful,46
user-vote,FafpS6orCiD_zS8PCDv8FQ,Tara,cool,11
user-vote,suwjYqUsNntvGz2kSUz6EA,Don,funny,0
user-vote,suwjYqUsNntvGz2kSUz6EA,Don,useful,1
user-vote,suwjYqUsNntvGz2kSUz6EA,Don,cool,0
user-vote,F3oTux6Bd781wzQiXAKF4Q,jeff,funny,0
user-vote,F3oTux6Bd781wzQiXAKF4Q,jeff,useful,3
user-vote,F3oTux6Bd781wzQiXAKF4Q,jeff,cool,0
user-vote,gFiJfqubI_09G2i1o_jKPg,Leah,funny,4
user-vote,gFiJfqubI_09G2i1o_jKPg,Leah,useful,28
user-vote,gFiJfqubI_09G2i1o_jKPg,Leah,cool,6
user-vote,rDiOd8ksI6Gqk__aJCnCQA,Aimee,funny,0
user-vote,rDiOd8ksI6Gqk__aJCnCQA,Aimee,useful,0
user-vote,rDiOd8ksI6Gqk__aJCnCQA,Aimee,cool,1
user-vote,WoEW6QzJjup79o2DdKx2Ng,Larry,funny,0
user-vote,WoEW6QzJjup79o2DdKx2Ng,Larry,useful,2
user-vote,WoEW6QzJjup79o2DdKx2Ng,Larry,cool,0
user-vote,-6GOZkWGiXfJrob6DFwUIQ,Francesca,funny,5
user-vote,-6GOZkWGiXfJrob6DFwUIQ,Francesca,useful,9
user-vote,-6GOZkWGiXfJrob6DFwUIQ,Francesca,cool,6
user-vote,-1_QjWj8qhjPSm8iLYW4zg,Kat,funny,0
user-vote,-1_QjWj8qhjPSm8iLYW4zg,Kat,useful,19
user-vote,-1_QjWj8qhjPSm8iLYW4zg,Kat,cool,1
user-vote,_Y590il50Yy5AF-gN3JQrA,Ayden,funny,0
user-vote,_Y590il50Yy5AF-gN3JQrA,Ayden,useful,0
user-vote,_Y590il50Yy5AF-gN3JQrA,Ayden,cool,0
user-vote,y8iey5vsn_U-lZR8qotv2Q,Mary,funny,0
user-vote,y8iey5vsn_U-lZR8qotv2Q,Mary,useful,4
user-vote,y8iey5vsn_U-lZR8qotv2Q,Mary,cool,0
user-vote,xNvR91aIDzSVXWoeSpG9mw,Dominic,funny,0
user-vote,xNvR91aIDzSVXWoeSpG9mw,Dominic,useful,1
user-vote,xNvR91aIDzSVXWoeSpG9mw,Dominic,cool,1
user-vote,FpfgG3AJGP2thLvwdjdebA,Phil,funny,10
user-vote,FpfgG3AJGP2thLvwdjdebA,Phil,useful,20
user-vote,FpfgG3AJGP2thLvwdjdebA,Phil,cool,8
user-vote,K3Y1sEzw7Lo12wI9KM2T7Q,Lindsay,funny,186
user-vote,K3Y1sEzw7Lo12wI9KM2T7Q,Lindsay,useful,255
user-vote,K3Y1sEzw7Lo12wI9KM2T7Q,Lindsay,cool,115
user-vote,iiE3iyBs3FVcQ602n3lgZA,Cool,funny,167
user-vote,iiE3iyBs3FVcQ602n3lgZA,Cool,useful,134
user-vote,iiE3iyBs3FVcQ602n3lgZA,Cool,cool,102
user-vote,xMeL0XfEbtnswuqQUZF0Sg,Chantell,funny,1
user-vote,xMeL0XfEbtnswuqQUZF0Sg,Chantell,useful,9
user-vote,xMeL0XfEbtnswuqQUZF0Sg,Chantell,cool,2
user-vote,uT4oirI23k9utz8hU2ITfg,Lola,funny,27
user-vote,uT4oirI23k9utz8hU2ITfg,Lola,useful,88
user-vote,uT4oirI23k9utz8hU2ITfg,Lola,cool,24
user-vote,73IJQWazj3zM8txu1tlzuA,Whitney,funny,1
user-vote,73IJQWazj3zM8txu1tlzuA,Whitney,useful,1
user-vote,73IJQWazj3zM8txu1tlzuA,Whitney,cool,0
user-vote,Byn-mFdsvyJvcZXbBMi6iQ,P,funny,1
user-vote,Byn-mFdsvyJvcZXbBMi6iQ,P,useful,7
user-vote,Byn-mFdsvyJvcZXbBMi6iQ,P,cool,1
user-vote,WI13CoZRalI2cBkCk06B3Q,Van,funny,60
user-vote,WI13CoZRalI2cBkCk06B3Q,Van,useful,93
user-vote,WI13CoZRalI2cBkCk06B3Q,Van,cool,50
user-vote,QcPoZz3uElq-TZsUW7Y11Q,Lindsay,funny,0
user-vote,QcPoZz3uElq-TZsUW7Y11Q,Lindsay,useful,0
user-vote,QcPoZz3uElq-TZsUW7Y11Q,Lindsay,cool,0
user-vote,noL3FJBUC9KabY9BD4OwNg,Vicky,funny,297
user-vote,noL3FJBUC9KabY9BD4OwNg,Vicky,useful,388
user-vote,noL3FJBUC9KabY9BD4OwNg,Vicky,cool,192
user-vote,ThlEVnHMImzss2RhqMX6XA,Fahira,funny,33
user-vote,ThlEVnHMImzss2RhqMX6XA,Fahira,useful,31
user-vote,ThlEVnHMImzss2RhqMX6XA,Fahira,cool,23
user-vote,uANoHsMtcroP4-IAa3LBmQ,Jason,funny,0
user-vote,uANoHsMtcroP4-IAa3LBmQ,Jason,useful,27
user-vote,uANoHsMtcroP4-IAa3LBmQ,Jason,cool,0
user-vote,lVVb9h0GPk1Bmo9LWsgEew,Nicole,funny,1
user-vote,lVVb9h0GPk1Bmo9LWsgEew,Nicole,useful,9
user-vote,lVVb9h0GPk1Bmo9LWsgEew,Nicole,cool,1
user-vote,GbNchs8HrVVFmhjII2LfmQ,Leda,funny,6
user-vote,GbNchs8HrVVFmhjII2LfmQ,Leda,useful,26
user-vote,GbNchs8HrVVFmhjII2LfmQ,Leda,cool,9
user-vote,NFrKAvYQLTPxmlpxKXjYsw,jared,funny,0
user-vote,NFrKAvYQLTPxmlpxKXjYsw,jared,useful,0
user-vote,NFrKAvYQLTPxmlpxKXjYsw,jared,cool,0
user-vote,3s97akR85IAws-fK8t4EMQ,Arthur,funny,3
user-vote,3s97akR85IAws-fK8t4EMQ,Arthur,useful,7
user-vote,3s97akR85IAws-fK8t4EMQ,Arthur,cool,3
user-vote,PUNrmU4Z8q5GM2pgbVUMSQ,Mary,funny,1
user-vote,PUNrmU4Z8q5GM2pgbVUMSQ,Mary,useful,2
user-vote,PUNrmU4Z8q5GM2pgbVUMSQ,Mary,cool,1
user-vote,69O0iY3YOE_xs9WQt1Kw-w,Ken,funny,1
user-vote,69O0iY3YOE_xs9WQt1Kw-w,Ken,useful,11
user-vote,69O0iY3YOE_xs9WQt1Kw-w,Ken,cool,2
user-vote,gvEg0mm54TFbeTfkHput9Q,Ana,funny,0
user-vote,gvEg0mm54TFbeTfkHput9Q,Ana,useful,6
user-vote,gvEg0mm54TFbeTfkHput9Q,Ana,cool,2
user-vote,XYA2tq8ZDOFzb4DtzOcdAA,Inpyo,funny,0
user-vote,XYA2tq8ZDOFzb4DtzOcdAA,Inpyo,useful,3
user-vote,XYA2tq8ZDOFzb4DtzOcdAA,Inpyo,cool,1
user-vote,--9jRaeY1xK-2l9r9fVQWA,Ami,funny,47
user-vote,--9jRaeY1xK-2l9r9fVQWA,Ami,useful,189
user-vote,--9jRaeY1xK-2l9r9fVQWA,Ami,cool,61
user-vote,eBGmxLOomuM7d-EFKYZTsw,Crista,funny,14
user-vote,eBGmxLOomuM7d-EFKYZTsw,Crista,useful,52
user-vote,eBGmxLOomuM7d-EFKYZTsw,Crista,cool,14
user-vote,j7vmmdV2z_6NMKmZgitDqQ,Matthew,funny,0
user-vote,j7vmmdV2z_6NMKmZgitDqQ,Matthew,useful,0
user-vote,j7vmmdV2z_6NMKmZgitDqQ,Matthew,cool,0
user-vote,TboHC9EKVSE0KnBXLT5skQ,Alexandra,funny,1
user-vote,TboHC9EKVSE0KnBXLT5skQ,Alexandra,useful,2
user-vote,TboHC9EKVSE0KnBXLT5skQ,Alexandra,cool,1
user-vote,5u7uaJYyJZR-1L2-_IA-0w,Alex,funny,1
user-vote,5u7uaJYyJZR-1L2-_IA-0w,Alex,useful,0
user-vote,5u7uaJYyJZR-1L2-_IA-0w,Alex,cool,1
user-vote,uh9WJPbHd9LXezhsx46jCQ,Stephanie,funny,0
user-vote,uh9WJPbHd9LXezhsx46jCQ,Stephanie,useful,1
user-vote,uh9WJPbHd9LXezhsx46jCQ,Stephanie,cool,0
user-vote,Ih92H8i2ZZUNa0Tb3cbDhg,Zoe,funny,0
user-vote,Ih92H8i2ZZUNa0Tb3cbDhg,Zoe,useful,0
user-vote,Ih92H8i2ZZUNa0Tb3cbDhg,Zoe,cool,0
user-vote,nFepRuZIMSCxpkS5IbSd0Q,Karen,funny,3
user-vote,nFepRuZIMSCxpkS5IbSd0Q,Karen,useful,9
user-vote,nFepRuZIMSCxpkS5IbSd0Q,Karen,cool,1
user-vote,NDa__C8YfNMY3PnWtHhkCQ,Evan,funny,15
user-vote,NDa__C8YfNMY3PnWtHhkCQ,Evan,useful,57
user-vote,NDa__C8YfNMY3PnWtHhkCQ,Evan,cool,7
user-vote,b4X6bkpBVsp396b1gDpQAg,Blue,funny,0
user-vote,b4X6bkpBVsp396b1gDpQAg,Blue,useful,7
user-vote,b4X6bkpBVsp396b1gDpQAg,Blue,cool,0
user-vote,KvCkXJ11GbRhZsDf3hHozA,Justin,funny,24
user-vote,KvCkXJ11GbRhZsDf3hHozA,Justin,useful,58
user-vote,KvCkXJ11GbRhZsDf3hHozA,Justin,cool,23
user-vote,wnXGbcmQpSyQiQhXP3U-gw,Andrew,funny,0
user-vote,wnXGbcmQpSyQiQhXP3U-gw,Andrew,useful,0
user-vote,wnXGbcmQpSyQiQhXP3U-gw,Andrew,cool,0
user-vote,U0eJs3bAi7HUtua1G_tjzA,Alan,funny,55
user-vote,U0eJs3bAi7HUtua1G_tjzA,Alan,useful,136
user-vote,U0eJs3bAi7HUtua1G_tjzA,Alan,cool,77
user-vote,RDiaCRo_1Oa5hwgH5O1_aA,Ursula,funny,0
user-vote,RDiaCRo_1Oa5hwgH5O1_aA,Ursula,useful,0
user-vote,RDiaCRo_1Oa5hwgH5O1_aA,Ursula,cool,0
user-vote,VnKeCRfsZmhXhBgfmw4VEg,Dennison,funny,17
user-vote,VnKeCRfsZmhXhBgfmw4VEg,Dennison,useful,23
user-vote,VnKeCRfsZmhXhBgfmw4VEg,Dennison,cool,13
user-vote,Qrd4wQja9xFBgjBXsTaqNg,John,funny,10
user-vote,Qrd4wQja9xFBgjBXsTaqNg,John,useful,14
user-vote,Qrd4wQja9xFBgjBXsTaqNg,John,cool,14
user-vote,7jZejA2oZTcSU3Xz9EvKjg,Donna,funny,2
user-vote,7jZejA2oZTcSU3Xz9EvKjg,Donna,useful,5
user-vote,7jZejA2oZTcSU3Xz9EvKjg,Donna,cool,0
user-vote,i6MFjh2GiL-kbZIGxyI3Cg,Noriko,funny,1
user-vote,i6MFjh2GiL-kbZIGxyI3Cg,Noriko,useful,1
user-vote,i6MFjh2GiL-kbZIGxyI3Cg,Noriko,cool,1
user-vote,o-xewCb5FyI57HTOkjAfWw,Alina,funny,12
user-vote,o-xewCb5FyI57HTOkjAfWw,Alina,useful,64
user-vote,o-xewCb5FyI57HTOkjAfWw,Alina,cool,9
user-vote,SlH-AIk0d0NgfbhyeIf7cw,Daniel,funny,289
user-vote,SlH-AIk0d0NgfbhyeIf7cw,Daniel,useful,276
user-vote,SlH-AIk0d0NgfbhyeIf7cw,Daniel,cool,250
user-vote,aNatM5X8FG2v33F0SdKv7Q,Brenda,funny,0
user-vote,aNatM5X8FG2v33F0SdKv7Q,Brenda,useful,2
user-vote,aNatM5X8FG2v33F0SdKv7Q,Brenda,cool,0
user-vote,QPt6wbiaUJrMJrGoIhf9_g,Mellisa,funny,205
user-vote,QPt6wbiaUJrMJrGoIhf9_g,Mellisa,useful,366
user-vote,QPt6wbiaUJrMJrGoIhf9_g,Mellisa,cool,205
user-vote,_zKLlHKzoHH5JoKI9ZXSNQ,Liz,funny,3
user-vote,_zKLlHKzoHH5JoKI9ZXSNQ,Liz,useful,8
user-vote,_zKLlHKzoHH5JoKI9ZXSNQ,Liz,cool,8
user-vote,H325Yy3YxAjx4Hj2t4strw,i,funny,7
user-vote,H325Yy3YxAjx4Hj2t4strw,i,useful,6
user-vote,H325Yy3YxAjx4Hj2t4strw,i,cool,1
user-vote,fgKlCPsf5ZaPQfLZL1bKNg,Cynthia,funny,0
user-vote,fgKlCPsf5ZaPQfLZL1bKNg,Cynthia,useful,0
user-vote,fgKlCPsf5ZaPQfLZL1bKNg,Cynthia,cool,0
user-vote,I1_r7FjfmyJSvAqVFTraPw,Daniela,funny,0
user-vote,I1_r7FjfmyJSvAqVFTraPw,Daniela,useful,2
user-vote,I1_r7FjfmyJSvAqVFTraPw,Daniela,cool,2
user-vote,NLYuD7EMyWeShb1hUDXz1w,Andy,funny,6
user-vote,NLYuD7EMyWeShb1hUDXz1w,Andy,useful,1
user-vote,NLYuD7EMyWeShb1hUDXz1w,Andy,cool,0
user-vote,qvlV5tjXuUDqSr1clesZLg,Michael,funny,2
user-vote,qvlV5tjXuUDqSr1clesZLg,Michael,useful,3
user-vote,qvlV5tjXuUDqSr1clesZLg,Michael,cool,0
user-vote,9p1zCl2q_u8YZpb-Pg1lDg,Kari,funny,0
user-vote,9p1zCl2q_u8YZpb-Pg1lDg,Kari,useful,3
user-vote,9p1zCl2q_u8YZpb-Pg1lDg,Kari,cool,0
user-vote,Xn4Mw05znbjL_l4o9w2iiQ,Jim,funny,0
user-vote,Xn4Mw05znbjL_l4o9w2iiQ,Jim,useful,0
user-vote,Xn4Mw05znbjL_l4o9w2iiQ,Jim,cool,0
user-vote,mdUujFQA1zfXa6xOD3Jp6Q,Amanda,funny,9
user-vote,mdUujFQA1zfXa6xOD3Jp6Q,Amanda,useful,45
user-vote,mdUujFQA1zfXa6xOD3Jp6Q,Amanda,cool,14
user-vote,ya7ZAHYZ_FlAAya_T5Vt5g,Adam,funny,1
user-vote,ya7ZAHYZ_FlAAya_T5Vt5g,Adam,useful,4
user-vote,ya7ZAHYZ_FlAAya_T5Vt5g,Adam,cool,2
user-vote,5sTIqfZr45ZGEjanTXGZCg,Marie,funny,3
user-vote,5sTIqfZr45ZGEjanTXGZCg,Marie,useful,26
user-vote,5sTIqfZr45ZGEjanTXGZCg,Marie,cool,6
user-vote,GsD9OQxgnq31zOdXwZAwnQ,Alicya,funny,27
user-vote,GsD9OQxgnq31zOdXwZAwnQ,Alicya,useful,45
user-vote,GsD9OQxgnq31zOdXwZAwnQ,Alicya,cool,15
user-vote,dhiCl6dZpyD5QDprTtdcJQ,Usa,funny,3
user-vote,dhiCl6dZpyD5QDprTtdcJQ,Usa,useful,27
user-vote,dhiCl6dZpyD5QDprTtdcJQ,Usa,cool,2
user-vote,5ChlYh48_LsSJHBOtoGTRQ,Alyssa,funny,1
user-vote,5ChlYh48_LsSJHBOtoGTRQ,Alyssa,useful,4
user-vote,5ChlYh48_LsSJHBOtoGTRQ,Alyssa,cool,1
user-vote,dWgBUxdKj5bm3ayy8er0Yw,Jack,funny,0
user-vote,dWgBUxdKj5bm3ayy8er0Yw,Jack,useful,5
user-vote,dWgBUxdKj5bm3ayy8er0Yw,Jack,cool,0
user-vote,J4qN75bmCcNZwLnLbJHhQg,ThinGuy,funny,1
user-vote,J4qN75bmCcNZwLnLbJHhQg,ThinGuy,useful,2
user-vote,J4qN75bmCcNZwLnLbJHhQg,ThinGuy,cool,1
user-vote,8sIxxyce3RncrB8Kkf5yXg,Angelo,funny,52
user-vote,8sIxxyce3RncrB8Kkf5yXg,Angelo,useful,63
user-vote,8sIxxyce3RncrB8Kkf5yXg,Angelo,cool,50
user-vote,28gnSFYe9NEvM1_kjkKKfw,Samantha,funny,0
user-vote,28gnSFYe9NEvM1_kjkKKfw,Samantha,useful,5
user-vote,28gnSFYe9NEvM1_kjkKKfw,Samantha,cool,2
user-vote,KgrWTvXb2-4uC_8u_AE_5g,Dave,funny,1
user-vote,KgrWTvXb2-4uC_8u_AE_5g,Dave,useful,2
user-vote,KgrWTvXb2-4uC_8u_AE_5g,Dave,cool,0
user-vote,w5hcRly4qtnckm8vc4NGhg,Karen,funny,2
user-vote,w5hcRly4qtnckm8vc4NGhg,Karen,useful,8
user-vote,w5hcRly4qtnckm8vc4NGhg,Karen,cool,4
user-vote,Sjg9MVfXDKCecqBzmONZ2Q,GJ,funny,35
user-vote,Sjg9MVfXDKCecqBzmONZ2Q,GJ,useful,241
user-vote,Sjg9MVfXDKCecqBzmONZ2Q,GJ,cool,23
user-vote,jPPf_Z-rrienSdNLUNQv4A,Gannon,funny,1
user-vote,jPPf_Z-rrienSdNLUNQv4A,Gannon,useful,1
user-vote,jPPf_Z-rrienSdNLUNQv4A,Gannon,cool,1
user-vote,nyJb9vqMbLWIktN43v2wYQ,Benjie,funny,3
user-vote,nyJb9vqMbLWIktN43v2wYQ,Benjie,useful,5
user-vote,nyJb9vqMbLWIktN43v2wYQ,Benjie,cool,1
user-vote,SOP7Od7A3SSM_nxXYnIu2Q,Sherif,funny,1
user-vote,SOP7Od7A3SSM_nxXYnIu2Q,Sherif,useful,1
user-vote,SOP7Od7A3SSM_nxXYnIu2Q,Sherif,cool,1
user-vote,XfTzp7Xac0QGBiYiHfbE1Q,Ztan,funny,0
user-vote,XfTzp7Xac0QGBiYiHfbE1Q,Ztan,useful,0
user-vote,XfTzp7Xac0QGBiYiHfbE1Q,Ztan,cool,0
user-vote,mgXSBZ5oJA7LldKMZbTvMw,Lew,funny,0
user-vote,mgXSBZ5oJA7LldKMZbTvMw,Lew,useful,0
user-vote,mgXSBZ5oJA7LldKMZbTvMw,Lew,cool,0
user-vote,1wgZSmsD0-QgStcZGfYIkw,Craig,funny,0
user-vote,1wgZSmsD0-QgStcZGfYIkw,Craig,useful,11
user-vote,1wgZSmsD0-QgStcZGfYIkw,Craig,cool,1
user-vote,nhD0PolgXLJGbndRmkOueA,Jamie,funny,0
user-vote,nhD0PolgXLJGbndRmkOueA,Jamie,useful,0
user-vote,nhD0PolgXLJGbndRmkOueA,Jamie,cool,0
user-vote,j8B7SjhJS5jLfgXW3TyoNg,Brian,funny,0
user-vote,j8B7SjhJS5jLfgXW3TyoNg,Brian,useful,0
user-vote,j8B7SjhJS5jLfgXW3TyoNg,Brian,cool,1
user-vote,rfSBSKcpy9p1N4QbymzRlQ,Melissa,funny,0
user-vote,rfSBSKcpy9p1N4QbymzRlQ,Melissa,useful,1
user-vote,rfSBSKcpy9p1N4QbymzRlQ,Melissa,cool,1
user-vote,VzbLmSjRkdWRURoir_4TSg,TK,funny,8
user-vote,VzbLmSjRkdWRURoir_4TSg,TK,useful,31
user-vote,VzbLmSjRkdWRURoir_4TSg,TK,cool,10
user-vote,88eTL5bT3xBd5B41aHpuew,Amelia,funny,2
user-vote,88eTL5bT3xBd5B41aHpuew,Amelia,useful,9
user-vote,88eTL5bT3xBd5B41aHpuew,Amelia,cool,5
user-vote,VnEVPU5Yq4Ye-LINIbClKg,A.j.,funny,0
user-vote,VnEVPU5Yq4Ye-LINIbClKg,A.j.,useful,2
user-vote,VnEVPU5Yq4Ye-LINIbClKg,A.j.,cool,1
user-vote,VWTOrt-9071jaJGIcrMaTg,Diana,funny,1
user-vote,VWTOrt-9071jaJGIcrMaTg,Diana,useful,0
user-vote,VWTOrt-9071jaJGIcrMaTg,Diana,cool,0
user-vote,lHZGQYihCVJuarMPSM-aDA,Gus,funny,3
user-vote,lHZGQYihCVJuarMPSM-aDA,Gus,useful,9
user-vote,lHZGQYihCVJuarMPSM-aDA,Gus,cool,2
user-vote,-DN5VbJNhXOp-iKKgtn0dA,Candace,funny,0
user-vote,-DN5VbJNhXOp-iKKgtn0dA,Candace,useful,0
user-vote,-DN5VbJNhXOp-iKKgtn0dA,Candace,cool,0
user-vote,5I2UPRJbwJx_ilcJGiqHkg,Amandine,funny,0
user-vote,5I2UPRJbwJx_ilcJGiqHkg,Amandine,useful,0
user-vote,5I2UPRJbwJx_ilcJGiqHkg,Amandine,cool,0
user-vote,pdabmwFJ6eQFwzPkZryE2g,Kli,funny,0
user-vote,pdabmwFJ6eQFwzPkZryE2g,Kli,useful,0
user-vote,pdabmwFJ6eQFwzPkZryE2g,Kli,cool,0
user-vote,V_7r3XVzPtXJyOSN34xx4w,Anne,funny,12
user-vote,V_7r3XVzPtXJyOSN34xx4w,Anne,useful,27
user-vote,V_7r3XVzPtXJyOSN34xx4w,Anne,cool,5
user-vote,9XaCJng_w9Kcq8WsKjKFnQ,Karen,funny,0
user-vote,9XaCJng_w9Kcq8WsKjKFnQ,Karen,useful,0
user-vote,9XaCJng_w9Kcq8WsKjKFnQ,Karen,cool,0
user-vote,mJHn1CMIUZsNfVVsnPYn2w,Emily,funny,1
user-vote,mJHn1CMIUZsNfVVsnPYn2w,Emily,useful,3
user-vote,mJHn1CMIUZsNfVVsnPYn2w,Emily,cool,0
user-vote,np4z6wI8C5LQ9tu1OzbYFw,Lesley,funny,0
user-vote,np4z6wI8C5LQ9tu1OzbYFw,Lesley,useful,0
user-vote,np4z6wI8C5LQ9tu1OzbYFw,Lesley,cool,1
user-vote,hzdf-OPYqwZhpSOhrY5TOw,Vincent,funny,0
user-vote,hzdf-OPYqwZhpSOhrY5TOw,Vincent,useful,0
user-vote,hzdf-OPYqwZhpSOhrY5TOw,Vincent,cool,0
user-vote,Gq4_1e_SgwAG42awvRh8NQ,Lucy,funny,0
user-vote,Gq4_1e_SgwAG42awvRh8NQ,Lucy,useful,14
user-vote,Gq4_1e_SgwAG42awvRh8NQ,Lucy,cool,4
user-vote,9mgOscRnEV-rvKyXNB4obQ,Paulina,funny,0
user-vote,9mgOscRnEV-rvKyXNB4obQ,Paulina,useful,0
user-vote,9mgOscRnEV-rvKyXNB4obQ,Paulina,cool,0
user-vote,uyzQ9eHR89HKokY2lDfJcA,Sara,funny,15
user-vote,uyzQ9eHR89HKokY2lDfJcA,Sara,useful,31
user-vote,uyzQ9eHR89HKokY2lDfJcA,Sara,cool,6
user-vote,SjSF0RmBcvHPk0omKtviZg,Sara,funny,85
user-vote,SjSF0RmBcvHPk0omKtviZg,Sara,useful,379
user-vote,SjSF0RmBcvHPk0omKtviZg,Sara,cool,171
user-vote,E-UGZJW7is0etUa1-UCeOw,Jay,funny,0
user-vote,E-UGZJW7is0etUa1-UCeOw,Jay,useful,1
user-vote,E-UGZJW7is0etUa1-UCeOw,Jay,cool,0
user-vote,pgcAUSktlnZrgvQxjIUbeg,ryan,funny,19
user-vote,pgcAUSktlnZrgvQxjIUbeg,ryan,useful,27
user-vote,pgcAUSktlnZrgvQxjIUbeg,ryan,cool,20
user-vote,lWvnozTHpZ-tfU49Fqz-OA,C,funny,2
user-vote,lWvnozTHpZ-tfU49Fqz-OA,C,useful,27
user-vote,lWvnozTHpZ-tfU49Fqz-OA,C,cool,1
user-vote,HZUtSScc3-43nuwEXHijUg,A.,funny,23
user-vote,HZUtSScc3-43nuwEXHijUg,A.,useful,85
user-vote,HZUtSScc3-43nuwEXHijUg,A.,cool,37
user-vote,rJ8CbU7xOjAqliiCQGt8EQ,Bella,funny,3
user-vote,rJ8CbU7xOjAqliiCQGt8EQ,Bella,useful,16
user-vote,rJ8CbU7xOjAqliiCQGt8EQ,Bella,cool,0
user-vote,OCkge7lzOw33bqMs1244Yw,Michael,funny,193
user-vote,OCkge7lzOw33bqMs1244Yw,Michael,useful,265
user-vote,OCkge7lzOw33bqMs1244Yw,Michael,cool,210
user-vote,8xRndiX8Wr0RmlSeHZ4dag,Miss,funny,0
user-vote,8xRndiX8Wr0RmlSeHZ4dag,Miss,useful,10
user-vote,8xRndiX8Wr0RmlSeHZ4dag,Miss,cool,0
user-vote,O3xp5YWlMOV1X3HPbVfmLQ,Colin,funny,0
user-vote,O3xp5YWlMOV1X3HPbVfmLQ,Colin,useful,8
user-vote,O3xp5YWlMOV1X3HPbVfmLQ,Colin,cool,0
user-vote,sU56wnm-eIDdjLkTZKR7rg,Subramanian,funny,5
user-vote,sU56wnm-eIDdjLkTZKR7rg,Subramanian,useful,7
user-vote,sU56wnm-eIDdjLkTZKR7rg,Subramanian,cool,5
user-vote,PBrkvpkr-vTcnqVse2KUNQ,Joanne,funny,1
user-vote,PBrkvpkr-vTcnqVse2KUNQ,Joanne,useful,11
